carbonsource,experiment,cellno,ID,time,recovery_time,observation
gly2,231205,9,231205_gly2_9,33.8507,25.2726,0.275777026
gly2,231207,1,231207_gly2_1,10.8809,0,0.07885943
gly2,231207,1,231207_gly2_1,11.3933,0.5124,0.142315513
gly2,231207,1,231207_gly2_1,11.9057,1.0248,0.181672826
gly2,231207,1,231207_gly2_1,12.4181,1.5372,0.185922034
gly2,231207,1,231207_gly2_1,12.9304,2.0495,0.160592388
gly2,231207,1,231207_gly2_1,13.4428,2.5619,0.17655189
gly2,231207,1,231207_gly2_1,13.9552,3.0743,0.156486924
gly2,231207,1,231207_gly2_1,14.4676,3.5867,0.178831996
gly2,231207,1,231207_gly2_1,14.98,4.0991,0.156510301
gly2,231207,1,231207_gly2_1,15.4924,4.6115,0.15807401
gly2,231207,1,231207_gly2_1,16.0048,5.1239,0.174979069
gly2,231207,1,231207_gly2_1,16.5172,5.6363,0.179328024
gly2,231207,1,231207_gly2_1,17.0296,6.1487,0.131970527
gly2,231207,1,231207_gly2_1,17.542,6.6611,0.198031732
gly2,231207,1,231207_gly2_1,18.0544,7.1735,0.176236136
gly2,231207,1,231207_gly2_1,18.5668,7.6859,0.147630303
gly2,231207,1,231207_gly2_1,19.0792,8.1983,0.196135956
gly2,231207,1,231207_gly2_1,19.5916,8.7107,0.166920126
gly2,231207,1,231207_gly2_1,20.104,9.2231,0.213339248
gly2,231207,1,231207_gly2_1,20.6164,9.7355,0.193907103
gly2,231207,1,231207_gly2_1,21.1288,10.2479,0.188129121
gly2,231207,1,231207_gly2_1,21.6412,10.7603,0.219151031
gly2,231207,1,231207_gly2_1,22.1536,11.2727,0.169283394
gly2,231207,1,231207_gly2_1,22.666,11.7851,0.182355959
gly2,231207,1,231207_gly2_1,23.1784,12.2975,0.218635894
gly2,231207,1,231207_gly2_1,23.6908,12.8099,0.188350424
gly2,231207,1,231207_gly2_1,24.2032,13.3223,0.169472115
gly2,231207,1,231207_gly2_1,24.7155,13.8346,0.183274512
gly2,231207,1,231207_gly2_1,25.2279,14.347,0.218661479
gly2,231207,1,231207_gly2_1,25.7403,14.8594,0.159455654
gly2,231207,1,231207_gly2_1,26.2527,15.3718,0.238784213
gly2,231207,1,231207_gly2_1,26.7651,15.8842,0.174380805
gly2,231207,1,231207_gly2_1,27.2775,16.3966,0.20928373
gly2,231207,1,231207_gly2_1,27.7899,16.909,0.225681374
gly2,231207,1,231207_gly2_1,28.3023,17.4214,0.204174637
gly2,231207,1,231207_gly2_1,28.8147,17.9338,0.229028851
gly2,231207,1,231207_gly2_1,29.3271,18.4462,0.196173973
gly2,231207,1,231207_gly2_1,29.8395,18.9586,0.212909593
gly2,231207,1,231207_gly2_1,30.3519,19.471,0.162587956
gly2,231207,1,231207_gly2_1,30.8643,19.9834,0.190570351
gly2,231207,1,231207_gly2_1,31.3767,20.4958,0.210963436
gly2,231207,1,231207_gly2_1,31.8891,21.0082,0.198033692
gly2,231207,1,231207_gly2_1,32.4015,21.5206,0.243549494
gly2,231207,1,231207_gly2_1,32.9139,22.033,0.209766292
gly2,231207,1,231207_gly2_1,33.4263,22.5454,0.146457704
gly2,231207,1,231207_gly2_1,33.9387,23.0578,0.182341944
gly2,231207,1,231207_gly2_1,34.4511,23.5702,0.187258707
gly2,231207,1,231207_gly2_1,34.9635,24.0826,0.21219836
gly2,231207,1,231207_gly2_1,35.4758,24.5949,0.241290113
gly2,231207,1,231207_gly2_1,35.9882,25.1073,0.207680033
gly2,231207,1,231207_gly2_1,36.5006,25.6197,0.201481106
gly2,231207,1,231207_gly2_1,37.013,26.1321,0.212051773
gly2,231207,1,231207_gly2_1,37.5254,26.6445,0.193825662
gly2,231207,1,231207_gly2_1,38.0378,27.1569,0.224679872
gly2,231207,1,231207_gly2_1,38.5502,27.6693,0.187236046
gly2,231207,1,231207_gly2_1,39.0626,28.1817,0.229711174
gly2,231207,1,231207_gly2_1,39.575,28.6941,0.243928806
gly2,231207,1,231207_gly2_1,40.0874,29.2065,0.228854315
gly2,231207,1,231207_gly2_1,40.5998,29.7189,0.277781125
gly2,231207,1,231207_gly2_1,41.1122,30.2313,0.21528571
gly2,231207,1,231207_gly2_1,41.6246,30.7437,0.170277776
gly2,231207,1,231207_gly2_1,42.137,31.2561,0.201782182
gly2,231207,1,231207_gly2_1,42.6494,31.7685,0.237483029
gly2,231207,1,231207_gly2_1,43.1618,32.2809,0.212550927
gly2,231207,1,231207_gly2_1,43.6742,32.7933,0.23072261
gly2,231207,1,231207_gly2_1,44.1866,33.3057,0.208576209
gly2,231207,1,231207_gly2_1,44.699,33.8181,0.162490635
gly2,231207,1,231207_gly2_1,45.2114,34.3305,0.20087046
gly2,231207,1,231207_gly2_1,45.7238,34.8429,0.239135983
gly2,231207,1,231207_gly2_1,46.2362,35.3553,0.232162032
gly2,231207,1,231207_gly2_1,46.7486,35.8677,0.244399159
gly2,231207,1,231207_gly2_1,47.2609,36.38,0.231541051
gly2,231207,1,231207_gly2_1,47.7733,36.8924,0.242661587
gly2,231207,1,231207_gly2_1,48.2857,37.4048,0.273814012
gly2,231207,1,231207_gly2_1,48.7981,37.9172,0.244626928
gly2,231207,1,231207_gly2_1,49.3105,38.4296,0.215277179
gly2,231207,1,231207_gly2_1,49.8229,38.942,0.231552364
gly2,231207,1,231207_gly2_1,50.3353,39.4544,0.258043003
gly2,231207,1,231207_gly2_1,50.8477,39.9668,0.237926008
gly2,231207,1,231207_gly2_1,51.3601,40.4792,0.237868883
gly2,231207,1,231207_gly2_1,51.8725,40.9916,0.273952199
gly2,231207,1,231207_gly2_1,52.3849,41.504,0.296931662
gly2,231207,1,231207_gly2_1,52.8973,42.0164,0.307256367
gly2,231207,1,231207_gly2_1,53.4097,42.5288,0.278366253
gly2,231207,1,231207_gly2_1,53.9221,43.0412,0.267291256
gly2,231207,1,231207_gly2_1,54.4345,43.5536,0.279226242
gly2,231207,1,231207_gly2_1,54.9469,44.066,0.207863277
gly2,231207,1,231207_gly2_1,55.4593,44.5784,0.228468341
gly2,231207,1,231207_gly2_1,55.9717,45.0908,0.202549555
gly2,231207,1,231207_gly2_1,56.4841,45.6032,0.311770967
gly2,231207,1,231207_gly2_1,56.9965,46.1156,0.239490907
gly2,231207,1,231207_gly2_1,57.5089,46.628,0.217244823
gly2,231207,1,231207_gly2_1,58.0212,47.1403,0.206802082
gly2,231207,1,231207_gly2_1,58.5336,47.6527,0.254563686
gly2,231207,1,231207_gly2_1,59.046,48.1651,0.220726922
gly2,231207,2,231207_gly2_2,7.9042,0,0.16560455
gly2,231207,2,231207_gly2_2,8.4238,0.5196,0.149394547
gly2,231207,2,231207_gly2_2,8.9434,1.0392,0.171318693
gly2,231207,2,231207_gly2_2,9.463,1.5588,0.202966796
gly2,231207,2,231207_gly2_2,9.9827,2.0785,0.164999905
gly2,231207,2,231207_gly2_2,10.5023,2.5981,0.19969013
gly2,231207,2,231207_gly2_2,11.0219,3.1177,0.199125203
gly2,231207,2,231207_gly2_2,11.5416,3.6374,0.18421639
gly2,231207,2,231207_gly2_2,12.0612,4.157,0.266975987
gly2,231207,2,231207_gly2_2,12.5808,4.6766,0.213889383
gly2,231207,2,231207_gly2_2,13.1004,5.1962,0.296563899
gly2,231207,2,231207_gly2_2,13.6201,5.7159,0.195604447
gly2,231207,2,231207_gly2_2,14.1397,6.2355,0.286008305
gly2,231207,2,231207_gly2_2,14.6593,6.7551,0.286555719
gly2,231207,2,231207_gly2_2,15.179,7.2748,0.220394439
gly2,231207,2,231207_gly2_2,15.6986,7.7944,0.26607171
gly2,231207,2,231207_gly2_2,16.2182,8.314,0.240393151
gly2,231207,2,231207_gly2_2,16.7378,8.8336,0.290504123
gly2,231207,2,231207_gly2_2,17.2575,9.3533,0.24528477
gly2,231207,2,231207_gly2_2,17.7771,9.8729,0.235684362
gly2,231207,2,231207_gly2_2,18.2967,10.3925,0.249220599
gly2,231207,2,231207_gly2_2,18.8164,10.9122,0.265931044
gly2,231207,2,231207_gly2_2,19.336,11.4318,0.26442238
gly2,231207,2,231207_gly2_2,19.8556,11.9514,0.300344511
gly2,231207,2,231207_gly2_2,20.3753,12.4711,0.279739901
gly2,231207,2,231207_gly2_2,20.8949,12.9907,0.276203174
gly2,231207,2,231207_gly2_2,21.4145,13.5103,0.252248615
gly2,231207,2,231207_gly2_2,21.9341,14.0299,0.298895816
gly2,231207,2,231207_gly2_2,22.4538,14.5496,0.279187432
gly2,231207,2,231207_gly2_2,22.9734,15.0692,0.28027784
gly2,231207,2,231207_gly2_2,23.493,15.5888,0.27549009
gly2,231207,2,231207_gly2_2,24.0127,16.1085,0.293424885
gly2,231207,2,231207_gly2_2,24.5323,16.6281,0.329673131
gly2,231207,2,231207_gly2_2,25.0519,17.1477,0.268198119
gly2,231207,2,231207_gly2_2,25.5715,17.6673,0.297895517
gly2,231207,2,231207_gly2_2,26.0912,18.187,0.301059805
gly2,231207,2,231207_gly2_2,26.6108,18.7066,0.339306032
gly2,231207,2,231207_gly2_2,27.1304,19.2262,0.296237256
gly2,231207,2,231207_gly2_2,27.6501,19.7459,0.265981579
gly2,231207,2,231207_gly2_2,28.1697,20.2655,0.309501472
gly2,231207,2,231207_gly2_2,28.6893,20.7851,0.260646187
gly2,231207,2,231207_gly2_2,29.209,21.3048,0.308708027
gly2,231207,2,231207_gly2_2,29.7286,21.8244,0.302717078
gly2,231207,2,231207_gly2_2,30.2482,22.344,0.328390119
gly2,231207,2,231207_gly2_2,30.7678,22.8636,0.32450124
gly2,231207,2,231207_gly2_2,31.2875,23.3833,0.335019529
gly2,231207,2,231207_gly2_2,31.8071,23.9029,0.309937496
gly2,231207,2,231207_gly2_2,32.3267,24.4225,0.317424172
gly2,231207,2,231207_gly2_2,32.8464,24.9422,0.39441263
gly2,231207,2,231207_gly2_2,33.366,25.4618,0.314959095
gly2,231207,2,231207_gly2_2,33.8856,25.9814,0.321606439
gly2,231207,2,231207_gly2_2,34.4052,26.501,0.33028305
gly2,231207,2,231207_gly2_2,34.9249,27.0207,0.32132236
gly2,231207,2,231207_gly2_2,35.4445,27.5403,0.261579598
gly2,231207,2,231207_gly2_2,35.9641,28.0599,0.28352936
gly2,231207,2,231207_gly2_2,36.4838,28.5796,0.319152466
gly2,231207,2,231207_gly2_2,37.0034,29.0992,0.335032986
gly2,231207,2,231207_gly2_2,37.523,29.6188,0.330634304
gly2,231207,2,231207_gly2_2,38.0426,30.1384,0.345783158
gly2,231207,2,231207_gly2_2,38.5623,30.6581,0.292920583
gly2,231207,2,231207_gly2_2,39.0819,31.1777,0.333987908
gly2,231207,2,231207_gly2_2,39.6015,31.6973,0.3322888
gly2,231207,2,231207_gly2_2,40.1212,32.217,0.365929254
gly2,231207,2,231207_gly2_2,40.6408,32.7366,0.351114329
gly2,231207,2,231207_gly2_2,41.1604,33.2562,0.344548585
gly2,231207,2,231207_gly2_2,41.6801,33.7759,0.329148137
gly2,231207,2,231207_gly2_2,42.1997,34.2955,0.318666867
gly2,231207,2,231207_gly2_2,42.7193,34.8151,0.364588616
gly2,231207,2,231207_gly2_2,43.2389,35.3347,0.34695798
gly2,231207,2,231207_gly2_2,43.7586,35.8544,0.396711617
gly2,231207,2,231207_gly2_2,44.2782,36.374,0.322033478
gly2,231207,2,231207_gly2_2,44.7978,36.8936,0.302198774
gly2,231207,2,231207_gly2_2,45.3175,37.4133,0.373152117
gly2,231207,2,231207_gly2_2,45.8371,37.9329,0.338063377
gly2,231207,2,231207_gly2_2,46.3567,38.4525,0.374855782
gly2,231207,2,231207_gly2_2,46.8763,38.9721,0.341899541
gly2,231207,2,231207_gly2_2,47.396,39.4918,0.364210261
gly2,231207,2,231207_gly2_2,47.9156,40.0114,0.274521171
gly2,231207,2,231207_gly2_2,48.4352,40.531,0.333563287
gly2,231207,2,231207_gly2_2,48.9549,41.0507,0.327108746
gly2,231207,2,231207_gly2_2,49.4745,41.5703,0.401210504
gly2,231207,2,231207_gly2_2,49.9941,42.0899,0.374612875
gly2,231207,2,231207_gly2_2,50.5138,42.6096,0.412142188
gly2,231207,2,231207_gly2_2,51.0334,43.1292,0.379385774
gly2,231207,2,231207_gly2_2,51.553,43.6488,0.39140328
gly2,231207,2,231207_gly2_2,52.0726,44.1684,0.413819653
gly2,231207,2,231207_gly2_2,52.5923,44.6881,0.400464488
gly2,231207,2,231207_gly2_2,53.1119,45.2077,0.382841069
gly2,231207,2,231207_gly2_2,53.6315,45.7273,0.415386476
gly2,231207,2,231207_gly2_2,54.1512,46.247,0.389811458
gly2,231207,2,231207_gly2_2,54.6708,46.7666,0.367588124
gly2,231207,2,231207_gly2_2,55.1904,47.2862,0.40217862
gly2,231207,2,231207_gly2_2,55.71,47.8058,0.395750114
gly2,231207,2,231207_gly2_2,56.2297,48.3255,0.450656374
gly2,231207,2,231207_gly2_2,56.7493,48.8451,0.370747854
gly2,231207,3,231207_gly2_3,12.189,0,0.142991015
gly2,231207,3,231207_gly2_3,12.6254,0.4364,0.199070476
gly2,231207,3,231207_gly2_3,13.0619,0.8729,0.193071356
gly2,231207,3,231207_gly2_3,13.4983,1.3093,0.21294656
gly2,231207,3,231207_gly2_3,13.9347,1.7457,0.175149121
gly2,231207,3,231207_gly2_3,14.3712,2.1822,0.180462802
gly2,231207,3,231207_gly2_3,14.8076,2.6186,0.19765746
gly2,231207,3,231207_gly2_3,15.2441,3.0551,0.209281382
gly2,231207,3,231207_gly2_3,15.6805,3.4915,0.211214002
gly2,231207,3,231207_gly2_3,16.1169,3.9279,0.205543014
gly2,231207,3,231207_gly2_3,16.5534,4.3644,0.196042266
gly2,231207,3,231207_gly2_3,16.9898,4.8008,0.210673026
gly2,231207,3,231207_gly2_3,17.4263,5.2373,0.206277534
gly2,231207,3,231207_gly2_3,17.8627,5.6737,0.216884917
gly2,231207,3,231207_gly2_3,18.2991,6.1101,0.237424052
gly2,231207,3,231207_gly2_3,18.7356,6.5466,0.240079577
gly2,231207,3,231207_gly2_3,19.172,6.983,0.219287717
gly2,231207,3,231207_gly2_3,19.6085,7.4195,0.220273446
gly2,231207,3,231207_gly2_3,20.0449,7.8559,0.229478253
gly2,231207,3,231207_gly2_3,20.4814,8.2924,0.200126764
gly2,231207,3,231207_gly2_3,20.9178,8.7288,0.238101215
gly2,231207,3,231207_gly2_3,21.3542,9.1652,0.231667038
gly2,231207,3,231207_gly2_3,21.7907,9.6017,0.223762028
gly2,231207,3,231207_gly2_3,22.2271,10.0381,0.27411073
gly2,231207,3,231207_gly2_3,22.6636,10.4746,0.263684577
gly2,231207,3,231207_gly2_3,23.1,10.911,0.231782322
gly2,231207,3,231207_gly2_3,23.5364,11.3474,0.255084135
gly2,231207,3,231207_gly2_3,23.9729,11.7839,0.214494522
gly2,231207,3,231207_gly2_3,24.4093,12.2203,0.244501777
gly2,231207,3,231207_gly2_3,24.8458,12.6568,0.215406249
gly2,231207,3,231207_gly2_3,25.2822,13.0932,0.196392664
gly2,231207,3,231207_gly2_3,25.7186,13.5296,0.229950635
gly2,231207,3,231207_gly2_3,26.1551,13.9661,0.215206326
gly2,231207,3,231207_gly2_3,26.5915,14.4025,0.231547722
gly2,231207,3,231207_gly2_3,27.028,14.839,0.235992102
gly2,231207,3,231207_gly2_3,27.4644,15.2754,0.256442232
gly2,231207,3,231207_gly2_3,27.9008,15.7118,0.259857341
gly2,231207,3,231207_gly2_3,28.3373,16.1483,0.246027811
gly2,231207,3,231207_gly2_3,28.7737,16.5847,0.261352545
gly2,231207,3,231207_gly2_3,29.2102,17.0212,0.277385528
gly2,231207,3,231207_gly2_3,29.6466,17.4576,0.196023986
gly2,231207,3,231207_gly2_3,30.083,17.894,0.224632973
gly2,231207,3,231207_gly2_3,30.5195,18.3305,0.303969265
gly2,231207,3,231207_gly2_3,30.9559,18.7669,0.28875784
gly2,231207,3,231207_gly2_3,31.3924,19.2034,0.293232289
gly2,231207,3,231207_gly2_3,31.8288,19.6398,0.246620056
gly2,231207,3,231207_gly2_3,32.2652,20.0762,0.304137932
gly2,231207,3,231207_gly2_3,32.7017,20.5127,0.262332639
gly2,231207,3,231207_gly2_3,33.1381,20.9491,0.262795855
gly2,231207,3,231207_gly2_3,33.5746,21.3856,0.300750676
gly2,231207,3,231207_gly2_3,34.011,21.822,0.27911638
gly2,231207,3,231207_gly2_3,34.4474,22.2584,0.251548225
gly2,231207,3,231207_gly2_3,34.8839,22.6949,0.303267009
gly2,231207,3,231207_gly2_3,35.3203,23.1313,0.269504381
gly2,231207,3,231207_gly2_3,35.7568,23.5678,0.299564166
gly2,231207,3,231207_gly2_3,36.1932,24.0042,0.302510988
gly2,231207,3,231207_gly2_3,36.6296,24.4406,0.240324562
gly2,231207,3,231207_gly2_3,37.0661,24.8771,0.238359603
gly2,231207,3,231207_gly2_3,37.5025,25.3135,0.282454922
gly2,231207,3,231207_gly2_3,37.939,25.75,0.299103149
gly2,231207,3,231207_gly2_3,38.3754,26.1864,0.296223049
gly2,231207,3,231207_gly2_3,38.8118,26.6228,0.281598958
gly2,231207,3,231207_gly2_3,39.2483,27.0593,0.255893013
gly2,231207,3,231207_gly2_3,39.6847,27.4957,0.277595198
gly2,231207,3,231207_gly2_3,40.1212,27.9322,0.287123684
gly2,231207,3,231207_gly2_3,40.5576,28.3686,0.297649525
gly2,231207,3,231207_gly2_3,40.994,28.805,0.318848482
gly2,231207,3,231207_gly2_3,41.4305,29.2415,0.25157129
gly2,231207,3,231207_gly2_3,41.8669,29.6779,0.282598589
gly2,231207,3,231207_gly2_3,42.3034,30.1144,0.30188208
gly2,231207,3,231207_gly2_3,42.7398,30.5508,0.306001465
gly2,231207,3,231207_gly2_3,43.1762,30.9872,0.234200188
gly2,231207,3,231207_gly2_3,43.6127,31.4237,0.289820514
gly2,231207,3,231207_gly2_3,44.0491,31.8601,0.290836315
gly2,231207,3,231207_gly2_3,44.4856,32.2966,0.278656341
gly2,231207,3,231207_gly2_3,44.922,32.733,0.247454372
gly2,231207,3,231207_gly2_3,45.3585,33.1695,0.343723365
gly2,231207,3,231207_gly2_3,45.7949,33.6059,0.249195645
gly2,231207,3,231207_gly2_3,46.2313,34.0423,0.33587384
gly2,231207,3,231207_gly2_3,46.6678,34.4788,0.320205884
gly2,231207,3,231207_gly2_3,47.1042,34.9152,0.340474606
gly2,231207,3,231207_gly2_3,47.5407,35.3517,0.289628629
gly2,231207,3,231207_gly2_3,47.9771,35.7881,0.285916746
gly2,231207,3,231207_gly2_3,48.4135,36.2245,0.257182868
gly2,231207,3,231207_gly2_3,48.85,36.661,0.314875177
gly2,231207,3,231207_gly2_3,49.2864,37.0974,0.314274013
gly2,231207,3,231207_gly2_3,49.7229,37.5339,0.289434801
gly2,231207,3,231207_gly2_3,50.1593,37.9703,0.322320215
gly2,231207,3,231207_gly2_3,50.5957,38.4067,0.300584394
gly2,231207,3,231207_gly2_3,51.0322,38.8432,0.333055712
gly2,231207,3,231207_gly2_3,51.4686,39.2796,0.343267873
gly2,231207,3,231207_gly2_3,51.9051,39.7161,0.420303874
gly2,231207,3,231207_gly2_3,52.3415,40.1525,0.348446919
gly2,231207,3,231207_gly2_3,52.7779,40.5889,0.324575291
gly2,231207,3,231207_gly2_3,53.2144,41.0254,0.312437462
gly2,231207,4,231207_gly2_4,12.8822,0,0.144305664
gly2,231207,4,231207_gly2_4,13.4814,0.5992,0.168130411
gly2,231207,4,231207_gly2_4,14.0806,1.1984,0.115770736
gly2,231207,4,231207_gly2_4,14.6798,1.7976,0.149909563
gly2,231207,4,231207_gly2_4,15.279,2.3968,0.12808833
gly2,231207,4,231207_gly2_4,15.8782,2.996,0.15713565
gly2,231207,4,231207_gly2_4,16.4774,3.5952,0.143720874
gly2,231207,4,231207_gly2_4,17.0766,4.1944,0.158151423
gly2,231207,4,231207_gly2_4,17.6758,4.7936,0.161963589
gly2,231207,4,231207_gly2_4,18.275,5.3928,0.166739305
gly2,231207,4,231207_gly2_4,18.8742,5.992,0.198998382
gly2,231207,4,231207_gly2_4,19.4734,6.5912,0.180842122
gly2,231207,4,231207_gly2_4,20.0726,7.1904,0.177316681
gly2,231207,4,231207_gly2_4,20.6718,7.7896,0.204708365
gly2,231207,4,231207_gly2_4,21.271,8.3888,0.189897698
gly2,231207,4,231207_gly2_4,21.8702,8.988,0.134649054
gly2,231207,4,231207_gly2_4,22.4694,9.5872,0.17583979
gly2,231207,4,231207_gly2_4,23.0686,10.1864,0.210370222
gly2,231207,4,231207_gly2_4,23.6678,10.7856,0.200326776
gly2,231207,4,231207_gly2_4,24.267,11.3848,0.227367382
gly2,231207,4,231207_gly2_4,24.8663,11.9841,0.188452018
gly2,231207,4,231207_gly2_4,25.4655,12.5833,0.194227582
gly2,231207,4,231207_gly2_4,26.0647,13.1825,0.221848685
gly2,231207,4,231207_gly2_4,26.6639,13.7817,0.200949871
gly2,231207,4,231207_gly2_4,27.2631,14.3809,0.219016804
gly2,231207,4,231207_gly2_4,27.8623,14.9801,0.212742277
gly2,231207,4,231207_gly2_4,28.4615,15.5793,0.193633225
gly2,231207,4,231207_gly2_4,29.0607,16.1785,0.283859501
gly2,231207,4,231207_gly2_4,29.6599,16.7777,0.219616829
gly2,231207,4,231207_gly2_4,30.2591,17.3769,0.234066911
gly2,231207,4,231207_gly2_4,30.8583,17.9761,0.235381239
gly2,231207,4,231207_gly2_4,31.4575,18.5753,0.212989538
gly2,231207,4,231207_gly2_4,32.0567,19.1745,0.241934243
gly2,231207,4,231207_gly2_4,32.6559,19.7737,0.236316612
gly2,231207,4,231207_gly2_4,33.2551,20.3729,0.257186218
gly2,231207,4,231207_gly2_4,33.8543,20.9721,0.197594607
gly2,231207,4,231207_gly2_4,34.4535,21.5713,0.247984283
gly2,231207,4,231207_gly2_4,35.0527,22.1705,0.195934333
gly2,231207,4,231207_gly2_4,35.6519,22.7697,0.277103842
gly2,231207,4,231207_gly2_4,36.2511,23.3689,0.179975859
gly2,231207,4,231207_gly2_4,36.8503,23.9681,0.23870261
gly2,231207,4,231207_gly2_4,37.4495,24.5673,0.224278953
gly2,231207,4,231207_gly2_4,38.0487,25.1665,0.245648766
gly2,231207,4,231207_gly2_4,38.6479,25.7657,0.201113834
gly2,231207,4,231207_gly2_4,39.2471,26.3649,0.255900816
gly2,231207,4,231207_gly2_4,39.8463,26.9641,0.217301508
gly2,231207,4,231207_gly2_4,40.4455,27.5633,0.24263813
gly2,231207,4,231207_gly2_4,41.0447,28.1625,0.246493139
gly2,231207,4,231207_gly2_4,41.6439,28.7617,0.228231329
gly2,231207,4,231207_gly2_4,42.2431,29.3609,0.280606587
gly2,231207,4,231207_gly2_4,42.8423,29.9601,0.203672691
gly2,231207,4,231207_gly2_4,43.4415,30.5593,0.277221995
gly2,231207,4,231207_gly2_4,44.0407,31.1585,0.267347614
gly2,231207,4,231207_gly2_4,44.6399,31.7577,0.219663211
gly2,231207,4,231207_gly2_4,45.2391,32.3569,0.249831109
gly2,231207,4,231207_gly2_4,45.8383,32.9561,0.297028144
gly2,231207,4,231207_gly2_4,46.4375,33.5553,0.328806496
gly2,231207,4,231207_gly2_4,47.0367,34.1545,0.293961101
gly2,231207,4,231207_gly2_4,47.6359,34.7537,0.267454835
gly2,231207,4,231207_gly2_4,48.2351,35.3529,0.271262191
gly2,231207,4,231207_gly2_4,48.8343,35.9521,0.268510654
gly2,231207,4,231207_gly2_4,49.4335,36.5513,0.314098564
gly2,231207,4,231207_gly2_4,50.0327,37.1505,0.339088531
gly2,231207,4,231207_gly2_4,50.6319,37.7497,0.212862478
gly2,231207,4,231207_gly2_4,51.2311,38.3489,0.286818107
gly2,231207,4,231207_gly2_4,51.8303,38.9481,0.279710959
gly2,231207,4,231207_gly2_4,52.4295,39.5473,0.242393696
gly2,231207,4,231207_gly2_4,53.0287,40.1465,0.319028669
gly2,231207,4,231207_gly2_4,53.6279,40.7457,0.229135546
gly2,231207,4,231207_gly2_4,54.2271,41.3449,0.291380433
gly2,231207,4,231207_gly2_4,54.8263,41.9441,0.261370183
gly2,231207,4,231207_gly2_4,55.4255,42.5433,0.239104594
gly2,231207,4,231207_gly2_4,56.0247,43.1425,0.252535435
gly2,231207,4,231207_gly2_4,56.6239,43.7417,0.250914442
gly2,231207,4,231207_gly2_4,57.2231,44.3409,0.311956318
gly2,231207,4,231207_gly2_4,57.8223,44.9401,0.262723563
gly2,231207,4,231207_gly2_4,58.4215,45.5393,0.288447405
gly2,231207,4,231207_gly2_4,59.0207,46.1385,0.264486997
gly2,231207,4,231207_gly2_4,59.6199,46.7377,0.23560051
gly2,231207,4,231207_gly2_4,60.2191,47.3369,0.314850312
gly2,231207,4,231207_gly2_4,60.8183,47.9361,0.290037556
gly2,231207,4,231207_gly2_4,61.4175,48.5353,0.291177207
gly2,231207,4,231207_gly2_4,62.0167,49.1345,0.365339176
gly2,231207,4,231207_gly2_4,62.6159,49.7337,0.257123989
gly2,231207,4,231207_gly2_4,63.2151,50.3329,0.302325412
gly2,231207,4,231207_gly2_4,63.8143,50.9321,0.350276528
gly2,231207,4,231207_gly2_4,64.4135,51.5313,0.33204576
gly2,231207,4,231207_gly2_4,65.0127,52.1305,0.245923809
gly2,231207,4,231207_gly2_4,65.6119,52.7297,0.209336069
gly2,231207,4,231207_gly2_4,66.2111,53.3289,0.259005885
gly2,231207,4,231207_gly2_4,66.8103,53.9281,0.268688017
gly2,231207,4,231207_gly2_4,67.4095,54.5273,0.246581468
gly2,231207,4,231207_gly2_4,68.0087,55.1265,0.305862374
gly2,231207,4,231207_gly2_4,68.6079,55.7257,0.267487263
gly2,231207,4,231207_gly2_4,69.2071,56.3249,0.310884614
gly2,231207,6,231207_gly2_6,7.8981,0,0.160940051
gly2,231207,6,231207_gly2_6,8.4407,0.5426,0.162208131
gly2,231207,6,231207_gly2_6,8.9832,1.0851,0.1990987
gly2,231207,6,231207_gly2_6,9.5257,1.6276,0.14908866
gly2,231207,6,231207_gly2_6,10.0683,2.1702,0.237295095
gly2,231207,6,231207_gly2_6,10.6108,2.7127,0.264750429
gly2,231207,6,231207_gly2_6,11.1533,3.2552,0.20540813
gly2,231207,6,231207_gly2_6,11.6959,3.7978,0.203128043
gly2,231207,6,231207_gly2_6,12.2384,4.3403,0.217835886
gly2,231207,6,231207_gly2_6,12.781,4.8829,0.269120173
gly2,231207,6,231207_gly2_6,13.3235,5.4254,0.234420294
gly2,231207,6,231207_gly2_6,13.866,5.9679,0.242435914
gly2,231207,6,231207_gly2_6,14.4086,6.5105,0.276931861
gly2,231207,6,231207_gly2_6,14.9511,7.053,0.333449363
gly2,231207,6,231207_gly2_6,15.4936,7.5955,0.295934498
gly2,231207,6,231207_gly2_6,16.0362,8.1381,0.311849892
gly2,231207,6,231207_gly2_6,16.5787,8.6806,0.262901738
gly2,231207,6,231207_gly2_6,17.1212,9.2231,0.269890299
gly2,231207,6,231207_gly2_6,17.6638,9.7657,0.261821017
gly2,231207,6,231207_gly2_6,18.2063,10.3082,0.267752561
gly2,231207,6,231207_gly2_6,18.7489,10.8508,0.320145343
gly2,231207,6,231207_gly2_6,19.2914,11.3933,0.297745362
gly2,231207,6,231207_gly2_6,19.8339,11.9358,0.315399848
gly2,231207,6,231207_gly2_6,20.3765,12.4784,0.334022903
gly2,231207,6,231207_gly2_6,20.919,13.0209,0.284486106
gly2,231207,6,231207_gly2_6,21.4615,13.5634,0.316295341
gly2,231207,6,231207_gly2_6,22.0041,14.106,0.294919175
gly2,231207,6,231207_gly2_6,22.5466,14.6485,0.324010778
gly2,231207,6,231207_gly2_6,23.0891,15.191,0.265634065
gly2,231207,6,231207_gly2_6,23.6317,15.7336,0.261582479
gly2,231207,6,231207_gly2_6,24.1742,16.2761,0.36954486
gly2,231207,6,231207_gly2_6,24.7168,16.8187,0.265907384
