carbonsource,experiment,cellno,tag,time,recovery_time,observation
glu005,231205,7,231205_glu005_7,38.9987,28.6724,0.27300474
glu005,231205,8,231205_glu005_8,10.8568,0,0.170556298
glu005,231205,8,231205_glu005_8,11.3643,0.5075,0.150069805
glu005,231205,8,231205_glu005_8,11.8719,1.0151,0.122201001
glu005,231205,8,231205_glu005_8,12.3795,1.5227,0.206249249
glu005,231205,8,231205_glu005_8,12.887,2.0302,0.22320014
glu005,231205,8,231205_glu005_8,13.3946,2.5378,0.178215334
glu005,231205,8,231205_glu005_8,13.9022,3.0454,0.173922147
glu005,231205,8,231205_glu005_8,14.4098,3.553,0.161054033
glu005,231205,8,231205_glu005_8,14.9173,4.0605,0.216388574
glu005,231205,8,231205_glu005_8,15.4249,4.5681,0.169699374
glu005,231205,8,231205_glu005_8,15.9325,5.0757,0.149629555
glu005,231205,8,231205_glu005_8,16.4401,5.5833,0.192771465
glu005,231205,8,231205_glu005_8,16.9476,6.0908,0.192966644
glu005,231205,8,231205_glu005_8,17.4552,6.5984,0.206122686
glu005,231205,8,231205_glu005_8,17.9628,7.106,0.187201468
glu005,231205,8,231205_glu005_8,18.4703,7.6135,0.232716355
glu005,231205,8,231205_glu005_8,18.9779,8.1211,0.208749996
glu005,231205,8,231205_glu005_8,19.4855,8.6287,0.222297561
glu005,231205,8,231205_glu005_8,19.9931,9.1363,0.241823122
glu005,231205,8,231205_glu005_8,20.5006,9.6438,0.245706457
glu005,231205,8,231205_glu005_8,21.0082,10.1514,0.234722434
glu005,231205,8,231205_glu005_8,21.5158,10.659,0.207153161
glu005,231205,8,231205_glu005_8,22.0234,11.1666,0.225531983
glu005,231205,8,231205_glu005_8,22.5309,11.6741,0.21182926
glu005,231205,8,231205_glu005_8,23.0385,12.1817,0.230480928
glu005,231205,8,231205_glu005_8,23.5461,12.6893,0.305643884
glu005,231205,8,231205_glu005_8,24.0537,13.1969,0.231564606
glu005,231205,8,231205_glu005_8,24.5612,13.7044,0.25073485
glu005,231205,8,231205_glu005_8,25.0688,14.212,0.272589543
glu005,231205,8,231205_glu005_8,25.5764,14.7196,0.2428748
glu005,231205,8,231205_glu005_8,26.0839,15.2271,0.252146238
glu005,231205,8,231205_glu005_8,26.5915,15.7347,0.250100489
glu005,231205,8,231205_glu005_8,27.0991,16.2423,0.216750543
glu005,231205,8,231205_glu005_8,27.6067,16.7499,0.253281233
glu005,231205,8,231205_glu005_8,28.1142,17.2574,0.245501358
glu005,231205,8,231205_glu005_8,28.6218,17.765,0.258197734
glu005,231205,8,231205_glu005_8,29.1294,18.2726,0.299744542
glu005,231205,8,231205_glu005_8,29.637,18.7802,0.225020181
glu005,231205,8,231205_glu005_8,30.1445,19.2877,0.191732199
glu005,231205,8,231205_glu005_8,30.6521,19.7953,0.247841079
glu005,231205,8,231205_glu005_8,31.1597,20.3029,0.269427935
glu005,231205,8,231205_glu005_8,31.6672,20.8104,0.294340588
glu005,231205,8,231205_glu005_8,32.1748,21.318,0.27883275
glu005,231205,8,231205_glu005_8,32.6824,21.8256,0.303829977
glu005,231205,8,231205_glu005_8,33.19,22.3332,0.280091555
glu005,231205,8,231205_glu005_8,33.6975,22.8407,0.266522536
glu005,231205,8,231205_glu005_8,34.2051,23.3483,0.272215283
glu005,231205,8,231205_glu005_8,34.7127,23.8559,0.218448171
glu005,231205,8,231205_glu005_8,35.2203,24.3635,0.26264276
glu005,231205,8,231205_glu005_8,35.7278,24.871,0.233805985
glu005,231205,8,231205_glu005_8,36.2354,25.3786,0.274070619
glu005,231205,8,231205_glu005_8,36.743,25.8862,0.282219533
glu005,231205,8,231205_glu005_8,37.2505,26.3937,0.286370605
glu005,231205,8,231205_glu005_8,37.7581,26.9013,0.264371017
glu005,231205,8,231205_glu005_8,38.2657,27.4089,0.29809803
glu005,231205,8,231205_glu005_8,38.7733,27.9165,0.332925923
glu005,231205,8,231205_glu005_8,39.2808,28.424,0.31328092
glu005,231205,8,231205_glu005_8,39.7884,28.9316,0.30018768
glu005,231205,8,231205_glu005_8,40.296,29.4392,0.35254866
glu005,231205,8,231205_glu005_8,40.8036,29.9468,0.272203389
glu005,231205,8,231205_glu005_8,41.3111,30.4543,0.328136497
glu005,231205,8,231205_glu005_8,41.8187,30.9619,0.29592832
glu005,231205,8,231205_glu005_8,42.3263,31.4695,0.330553243
glu005,231205,8,231205_glu005_8,42.8338,31.977,0.272415685
glu005,231205,8,231205_glu005_8,43.3414,32.4846,0.27627475
glu005,231205,8,231205_glu005_8,43.849,32.9922,0.281812986
glu005,231205,8,231205_glu005_8,44.3566,33.4998,0.318767054
glu005,231205,8,231205_glu005_8,44.8641,34.0073,0.311960686
glu005,231205,8,231205_glu005_8,45.3717,34.5149,0.330062051
glu005,231205,8,231205_glu005_8,45.8793,35.0225,0.311888948
glu005,231205,8,231205_glu005_8,46.3869,35.5301,0.325189294
glu005,231205,8,231205_glu005_8,46.8944,36.0376,0.312847347
glu005,231205,8,231205_glu005_8,47.402,36.5452,0.277373083
glu005,231205,8,231205_glu005_8,47.9096,37.0528,0.271414254
glu005,231205,8,231205_glu005_8,48.4172,37.5604,0.351311692
glu005,231205,8,231205_glu005_8,48.9247,38.0679,0.267734559
glu005,231205,8,231205_glu005_8,49.4323,38.5755,0.262385511
glu005,231205,8,231205_glu005_8,49.9399,39.0831,0.304208806
glu005,231205,8,231205_glu005_8,50.4474,39.5906,0.318038969
glu005,231205,8,231205_glu005_8,50.955,40.0982,0.304135189
glu005,231205,8,231205_glu005_8,51.4626,40.6058,0.332466232
glu005,231205,8,231205_glu005_8,51.9702,41.1134,0.368952439
glu005,231205,8,231205_glu005_8,52.4777,41.6209,0.298441524
glu005,231205,8,231205_glu005_8,52.9853,42.1285,0.371795645
glu005,231205,8,231205_glu005_8,53.4929,42.6361,0.294408132
glu005,231205,8,231205_glu005_8,54.0005,43.1437,0.389501263
glu005,231205,8,231205_glu005_8,54.508,43.6512,0.334550934
glu005,231205,8,231205_glu005_8,55.0156,44.1588,0.250247672
glu005,231205,8,231205_glu005_8,55.5232,44.6664,0.365319894
glu005,231205,8,231205_glu005_8,56.0307,45.1739,0.323296117
glu005,231205,8,231205_glu005_8,56.5383,45.6815,0.334230273
glu005,231205,8,231205_glu005_8,57.0459,46.1891,0.329525025
glu005,231205,8,231205_glu005_8,57.5535,46.6967,0.351704555
glu005,231205,8,231205_glu005_8,58.061,47.2042,0.381618369
glu005,231205,8,231205_glu005_8,58.5686,47.7118,0.387571059
glu005,231205,9,231205_glu005_9,13.5152,0,0.122675742
glu005,231205,9,231205_glu005_9,13.8552,0.34,0.121965147
glu005,231205,9,231205_glu005_9,14.1952,0.68,0.161746864
glu005,231205,9,231205_glu005_9,14.5352,1.02,0.160661139
glu005,231205,9,231205_glu005_9,14.8751,1.3599,0.187602046
glu005,231205,9,231205_glu005_9,15.2151,1.6999,0.152392916
glu005,231205,9,231205_glu005_9,15.5551,2.0399,0.158595264
glu005,231205,9,231205_glu005_9,15.8951,2.3799,0.215832321
glu005,231205,9,231205_glu005_9,16.2351,2.7199,0.131462534
glu005,231205,9,231205_glu005_9,16.5751,3.0599,0.189602308
glu005,231205,9,231205_glu005_9,16.9151,3.3999,0.173715318
glu005,231205,9,231205_glu005_9,17.2551,3.7399,0.172373918
glu005,231205,9,231205_glu005_9,17.5951,4.0799,0.242218138
glu005,231205,9,231205_glu005_9,17.935,4.4198,0.226975872
glu005,231205,9,231205_glu005_9,18.275,4.7598,0.091283258
glu005,231205,9,231205_glu005_9,18.615,5.0998,0.190181799
glu005,231205,9,231205_glu005_9,18.955,5.4398,0.237617727
glu005,231205,9,231205_glu005_9,19.295,5.7798,0.18611699
glu005,231205,9,231205_glu005_9,19.635,6.1198,0.172505941
glu005,231205,9,231205_glu005_9,19.975,6.4598,0.199220399
glu005,231205,9,231205_glu005_9,20.315,6.7998,0.159441696
glu005,231205,9,231205_glu005_9,20.655,7.1398,0.148216884
glu005,231205,9,231205_glu005_9,20.995,7.4798,0.17445078
glu005,231205,9,231205_glu005_9,21.3349,7.8197,0.191929123
glu005,231205,9,231205_glu005_9,21.6749,8.1597,0.245050787
glu005,231205,9,231205_glu005_9,22.0149,8.4997,0.193680729
glu005,231205,9,231205_glu005_9,22.3549,8.8397,0.167278267
glu005,231205,9,231205_glu005_9,22.6949,9.1797,0.196775534
glu005,231205,9,231205_glu005_9,23.0349,9.5197,0.189271079
glu005,231205,9,231205_glu005_9,23.3749,9.8597,0.189071119
glu005,231205,9,231205_glu005_9,23.7149,10.1997,0.230182838
glu005,231205,9,231205_glu005_9,24.0549,10.5397,0.181664178
glu005,231205,9,231205_glu005_9,24.3948,10.8796,0.182107128
glu005,231205,9,231205_glu005_9,24.7348,11.2196,0.224803442
glu005,231205,9,231205_glu005_9,25.0748,11.5596,0.178784815
glu005,231205,9,231205_glu005_9,25.4148,11.8996,0.221875328
glu005,231205,9,231205_glu005_9,25.7548,12.2396,0.218889947
glu005,231205,9,231205_glu005_9,26.0948,12.5796,0.256069984
glu005,231205,9,231205_glu005_9,26.4348,12.9196,0.235970848
glu005,231205,9,231205_glu005_9,26.7748,13.2596,0.201524084
glu005,231205,9,231205_glu005_9,27.1148,13.5996,0.18928774
glu005,231205,9,231205_glu005_9,27.4548,13.9396,0.218088867
glu005,231205,9,231205_glu005_9,27.7947,14.2795,0.230766967
glu005,231205,9,231205_glu005_9,28.1347,14.6195,0.141193452
glu005,231205,9,231205_glu005_9,28.4747,14.9595,0.197318203
glu005,231205,9,231205_glu005_9,28.8147,15.2995,0.199071627
glu005,231205,9,231205_glu005_9,29.1547,15.6395,0.225673863
glu005,231205,9,231205_glu005_9,29.4947,15.9795,0.318562895
glu005,231205,9,231205_glu005_9,29.8347,16.3195,0.257223707
glu005,231205,9,231205_glu005_9,30.1747,16.6595,0.27243337
glu005,231205,9,231205_glu005_9,30.5147,16.9995,0.29717124
glu005,231205,9,231205_glu005_9,30.8546,17.3394,0.244917388
glu005,231205,9,231205_glu005_9,31.1946,17.6794,0.225989265
glu005,231205,9,231205_glu005_9,31.5346,18.0194,0.211556059
glu005,231205,9,231205_glu005_9,31.8746,18.3594,0.212953137
glu005,231205,9,231205_glu005_9,32.2146,18.6994,0.152780167
glu005,231205,9,231205_glu005_9,32.5546,19.0394,0.232376283
glu005,231205,9,231205_glu005_9,32.8946,19.3794,0.186200316
glu005,231205,9,231205_glu005_9,33.2346,19.7194,0.139288244
glu005,231205,9,231205_glu005_9,33.5746,20.0594,0.25284048
glu005,231205,9,231205_glu005_9,33.9146,20.3994,0.195508876
glu005,231205,9,231205_glu005_9,34.2545,20.7393,0.280504144
glu005,231205,9,231205_glu005_9,34.5945,21.0793,0.166016687
glu005,231205,9,231205_glu005_9,34.9345,21.4193,0.302402829
glu005,231205,9,231205_glu005_9,35.2745,21.7593,0.245680958
glu005,231205,9,231205_glu005_9,35.6145,22.0993,0.278694851
glu005,231205,9,231205_glu005_9,35.9545,22.4393,0.241532162
glu005,231205,9,231205_glu005_9,36.2945,22.7793,0.208203673
glu005,231205,9,231205_glu005_9,36.6345,23.1193,0.250942198
glu005,231205,9,231205_glu005_9,36.9745,23.4593,0.212112103
glu005,231205,9,231205_glu005_9,37.3144,23.7992,0.187806918
glu005,231205,9,231205_glu005_9,37.6544,24.1392,0.189626995
glu005,231205,9,231205_glu005_9,37.9944,24.4792,0.228859035
glu005,231205,9,231205_glu005_9,38.3344,24.8192,0.273874783
glu005,231205,9,231205_glu005_9,38.6744,25.1592,0.250680968
glu005,231205,9,231205_glu005_9,39.0144,25.4992,0.246062252
glu005,231205,9,231205_glu005_9,39.3544,25.8392,0.278671269
glu005,231205,9,231205_glu005_9,39.6944,26.1792,0.235794402
glu005,231205,9,231205_glu005_9,40.0344,26.5192,0.20232859
glu005,231205,9,231205_glu005_9,40.3744,26.8592,0.293095375
glu005,231205,9,231205_glu005_9,40.7143,27.1991,0.304562512
glu005,231205,9,231205_glu005_9,41.0543,27.5391,0.225244868
glu005,231205,9,231205_glu005_9,41.3943,27.8791,0.256659544
glu005,231205,9,231205_glu005_9,41.7343,28.2191,0.321924768
glu005,231205,9,231205_glu005_9,42.0743,28.5591,0.265143235
glu005,231205,9,231205_glu005_9,42.4143,28.8991,0.300173926
glu005,231205,9,231205_glu005_9,42.7543,29.2391,0.162023203
glu005,231205,9,231205_glu005_9,43.0943,29.5791,0.270576482
glu005,231205,9,231205_glu005_9,43.4343,29.9191,0.28998497
glu005,231205,9,231205_glu005_9,43.7742,30.259,0.184769963
glu005,231205,9,231205_glu005_9,44.1142,30.599,0.307415042
glu005,231205,9,231205_glu005_9,44.4542,30.939,0.296344178
glu005,231205,9,231205_glu005_9,44.7942,31.279,0.191603261
glu005,231205,9,231205_glu005_9,45.1342,31.619,0.203683516
glu005,231205,9,231205_glu005_9,45.4742,31.959,0.176386097
glu005,231207,2,231207_glu005_2,8.349,0,0.172082081
glu005,231207,2,231207_glu005_2,8.765,0.416,0.147063392
glu005,231207,2,231207_glu005_2,9.1809,0.8319,0.189040421
glu005,231207,2,231207_glu005_2,9.5969,1.2479,0.164916544
glu005,231207,2,231207_glu005_2,10.0128,1.6638,0.141237588
glu005,231207,2,231207_glu005_2,10.4288,2.0798,0.166602561
glu005,231207,2,231207_glu005_2,10.8447,2.4957,0.216032969
glu005,231207,2,231207_glu005_2,11.2606,2.9116,0.130912584
glu005,231207,2,231207_glu005_2,11.6766,3.3276,0.166215552
glu005,231207,2,231207_glu005_2,12.0925,3.7435,0.19158023
glu005,231207,2,231207_glu005_2,12.5085,4.1595,0.169790732
glu005,231207,2,231207_glu005_2,12.9244,4.5754,0.160406116
glu005,231207,2,231207_glu005_2,13.3404,4.9914,0.233593204
glu005,231207,2,231207_glu005_2,13.7563,5.4073,0.22701258
glu005,231207,2,231207_glu005_2,14.1723,5.8233,0.18145808
glu005,231207,2,231207_glu005_2,14.5882,6.2392,0.214599306
glu005,231207,2,231207_glu005_2,15.0041,6.6551,0.211604285
glu005,231207,2,231207_glu005_2,15.4201,7.0711,0.222878538
glu005,231207,2,231207_glu005_2,15.836,7.487,0.180524614
glu005,231207,2,231207_glu005_2,16.252,7.903,0.259161604
glu005,231207,2,231207_glu005_2,16.6679,8.3189,0.292734451
glu005,231207,2,231207_glu005_2,17.0839,8.7349,0.154112257
glu005,231207,2,231207_glu005_2,17.4998,9.1508,0.162384076
glu005,231207,2,231207_glu005_2,17.9158,9.5668,0.21598626
glu005,231207,2,231207_glu005_2,18.3317,9.9827,0.176880936
glu005,231207,2,231207_glu005_2,18.7476,10.3986,0.241560377
glu005,231207,2,231207_glu005_2,19.1636,10.8146,0.154452788
glu005,231207,2,231207_glu005_2,19.5795,11.2305,0.232059885
glu005,231207,2,231207_glu005_2,19.9955,11.6465,0.203123467
glu005,231207,2,231207_glu005_2,20.4114,12.0624,0.168352053
glu005,231207,2,231207_glu005_2,20.8274,12.4784,0.23856303
glu005,231207,2,231207_glu005_2,21.2433,12.8943,0.181406599
glu005,231207,2,231207_glu005_2,21.6593,13.3103,0.158894864
glu005,231207,2,231207_glu005_2,22.0752,13.7262,0.20257251
glu005,231207,2,231207_glu005_2,22.4911,14.1421,0.313392612
glu005,231207,2,231207_glu005_2,22.9071,14.5581,0.335414172
glu005,231207,2,231207_glu005_2,23.323,14.974,0.339060524
glu005,231207,2,231207_glu005_2,23.739,15.39,0.264660601
glu005,231207,2,231207_glu005_2,24.1549,15.8059,0.247004845
glu005,231207,2,231207_glu005_2,24.5709,16.2219,0.221922673
glu005,231207,2,231207_glu005_2,24.9868,16.6378,0.266850578
glu005,231207,2,231207_glu005_2,25.4028,17.0538,0.234208707
glu005,231207,2,231207_glu005_2,25.8187,17.4697,0.237884701
glu005,231207,2,231207_glu005_2,26.2346,17.8856,0.309751438
glu005,231207,2,231207_glu005_2,26.6506,18.3016,0.296844587
glu005,231207,2,231207_glu005_2,27.0665,18.7175,0.374061977
glu005,231207,2,231207_glu005_2,27.4825,19.1335,0.249566182
glu005,231207,2,231207_glu005_2,27.8984,19.5494,0.286704927
glu005,231207,2,231207_glu005_2,28.3144,19.9654,0.299704204
glu005,231207,2,231207_glu005_2,28.7303,20.3813,0.222387241
glu005,231207,2,231207_glu005_2,29.1463,20.7973,0.226960086
glu005,231207,2,231207_glu005_2,29.5622,21.2132,0.194258864
glu005,231207,2,231207_glu005_2,29.9781,21.6291,0.233520322
glu005,231207,2,231207_glu005_2,30.3941,22.0451,0.235583776
glu005,231207,2,231207_glu005_2,30.81,22.461,0.224241718
glu005,231207,2,231207_glu005_2,31.226,22.877,0.185189434
glu005,231207,2,231207_glu005_2,31.6419,23.2929,0.376004397
glu005,231207,2,231207_glu005_2,32.0579,23.7089,0.2504089
glu005,231207,2,231207_glu005_2,32.4738,24.1248,0.224814181
glu005,231207,2,231207_glu005_2,32.8898,24.5408,0.280414463
glu005,231207,2,231207_glu005_2,33.3057,24.9567,0.227260368
glu005,231207,2,231207_glu005_2,33.7216,25.3726,0.214655012
glu005,231207,2,231207_glu005_2,34.1376,25.7886,0.296250479
glu005,231207,2,231207_glu005_2,34.5535,26.2045,0.281709173
glu005,231207,2,231207_glu005_2,34.9695,26.6205,0.301673589
glu005,231207,2,231207_glu005_2,35.3854,27.0364,0.169458053
glu005,231207,2,231207_glu005_2,35.8014,27.4524,0.197729422
glu005,231207,2,231207_glu005_2,36.2173,27.8683,0.238300818
glu005,231207,2,231207_glu005_2,36.6333,28.2843,0.249116194
glu005,231207,2,231207_glu005_2,37.0492,28.7002,0.287333174
glu005,231207,2,231207_glu005_2,37.4651,29.1161,0.276638695
glu005,231207,2,231207_glu005_2,37.8811,29.5321,0.317213177
glu005,231207,2,231207_glu005_2,38.297,29.948,0.297018394
glu005,231207,2,231207_glu005_2,38.713,30.364,0.234362249
glu005,231207,2,231207_glu005_2,39.1289,30.7799,0.266888315
glu005,231207,2,231207_glu005_2,39.5449,31.1959,0.271384317
glu005,231207,2,231207_glu005_2,39.9608,31.6118,0.348358713
glu005,231207,2,231207_glu005_2,40.3768,32.0278,0.265902073
glu005,231207,2,231207_glu005_2,40.7927,32.4437,0.269162888
glu005,231207,2,231207_glu005_2,41.2087,32.8597,0.323615256
glu005,231207,2,231207_glu005_2,41.6246,33.2756,0.355739687
glu005,231207,2,231207_glu005_2,42.0405,33.6915,0.346189299
glu005,231207,2,231207_glu005_2,42.4565,34.1075,0.29092427
glu005,231207,2,231207_glu005_2,42.8724,34.5234,0.229496638
glu005,231207,2,231207_glu005_2,43.2884,34.9394,0.288638996
glu005,231207,2,231207_glu005_2,43.7043,35.3553,0.365769966
glu005,231207,2,231207_glu005_2,44.1203,35.7713,0.322265512
glu005,231207,2,231207_glu005_2,44.5362,36.1872,0.325276329
glu005,231207,2,231207_glu005_2,44.9522,36.6032,0.282034697
glu005,231207,2,231207_glu005_2,45.3681,37.0191,0.274063869
glu005,231207,2,231207_glu005_2,45.784,37.435,0.334864977
glu005,231207,2,231207_glu005_2,46.2,37.851,0.241203698
glu005,231207,2,231207_glu005_2,46.6159,38.2669,0.385257973
glu005,231207,2,231207_glu005_2,47.0319,38.6829,0.270719768
glu005,231207,2,231207_glu005_2,47.4478,39.0988,0.260497053
glu005,231207,3,231207_glu005_3,12.2553,0,0.157049389
glu005,231207,3,231207_glu005_3,12.8256,0.5703,0.141944311
glu005,231207,3,231207_glu005_3,13.3958,1.1405,0.215541026
glu005,231207,3,231207_glu005_3,13.9661,1.7108,0.183195619
glu005,231207,3,231207_glu005_3,14.5364,2.2811,0.233083973
glu005,231207,3,231207_glu005_3,15.1066,2.8513,0.195095123
glu005,231207,3,231207_glu005_3,15.6769,3.4216,0.192224156
glu005,231207,3,231207_glu005_3,16.2472,3.9919,0.236115544
glu005,231207,3,231207_glu005_3,16.8174,4.5621,0.204692805
glu005,231207,3,231207_glu005_3,17.3877,5.1324,0.217297683
glu005,231207,3,231207_glu005_3,17.958,5.7027,0.213303782
glu005,231207,3,231207_glu005_3,18.5282,6.2729,0.233375763
glu005,231207,3,231207_glu005_3,19.0985,6.8432,0.256740014
glu005,231207,3,231207_glu005_3,19.6688,7.4135,0.223155383
glu005,231207,3,231207_glu005_3,20.239,7.9837,0.279641938
glu005,231207,3,231207_glu005_3,20.8093,8.554,0.291346609
glu005,231207,3,231207_glu005_3,21.3795,9.1242,0.27020088
glu005,231207,3,231207_glu005_3,21.9498,9.6945,0.266348345
glu005,231207,3,231207_glu005_3,22.5201,10.2648,0.268210763
glu005,231207,3,231207_glu005_3,23.0903,10.835,0.249997156
glu005,231207,3,231207_glu005_3,23.6606,11.4053,0.28506605
glu005,231207,3,231207_glu005_3,24.2309,11.9756,0.248771594
glu005,231207,3,231207_glu005_3,24.8011,12.5458,0.290700012
glu005,231207,3,231207_glu005_3,25.3714,13.1161,0.242698865
glu005,231207,3,231207_glu005_3,25.9417,13.6864,0.296932353
glu005,231207,3,231207_glu005_3,26.5119,14.2566,0.30792049
glu005,231207,3,231207_glu005_3,27.0822,14.8269,0.272903769
glu005,231207,3,231207_glu005_3,27.6525,15.3972,0.281330541
glu005,231207,3,231207_glu005_3,28.2227,15.9674,0.309930048
glu005,231207,3,231207_glu005_3,28.793,16.5377,0.350410784
glu005,231207,3,231207_glu005_3,29.3633,17.108,0.328934245
glu005,231207,3,231207_glu005_3,29.9335,17.6782,0.332338921
glu005,231207,3,231207_glu005_3,30.5038,18.2485,0.311994277
glu005,231207,3,231207_glu005_3,31.0741,18.8188,0.361587742
glu005,231207,3,231207_glu005_3,31.6443,19.389,0.279469513
glu005,231207,3,231207_glu005_3,32.2146,19.9593,0.309750324
glu005,231207,3,231207_glu005_3,32.7849,20.5296,0.371402738
glu005,231207,3,231207_glu005_3,33.3551,21.0998,0.306448278
glu005,231207,3,231207_glu005_3,33.9254,21.6701,0.317245959
glu005,231207,3,231207_glu005_3,34.4957,22.2404,0.283516937
glu005,231207,3,231207_glu005_3,35.0659,22.8106,0.292253142
glu005,231207,3,231207_glu005_3,35.6362,23.3809,0.298592817
glu005,231207,3,231207_glu005_3,36.2065,23.9512,0.306426717
glu005,231207,3,231207_glu005_3,36.7767,24.5214,0.284670576
glu005,231207,3,231207_glu005_3,37.347,25.0917,0.334174109
glu005,231207,3,231207_glu005_3,37.9173,25.662,0.271113231
glu005,231207,3,231207_glu005_3,38.4875,26.2322,0.331190831
glu005,231207,3,231207_glu005_3,39.0578,26.8025,0.302912774
glu005,231207,3,231207_glu005_3,39.6281,27.3728,0.287655957
glu005,231207,3,231207_glu005_3,40.1983,27.943,0.352652053
glu005,231207,3,231207_glu005_3,40.7686,28.5133,0.367947169
glu005,231207,3,231207_glu005_3,41.3389,29.0836,0.354925701
glu005,231207,3,231207_glu005_3,41.9091,29.6538,0.361427813
glu005,231207,3,231207_glu005_3,42.4794,30.2241,0.379896524
glu005,231207,3,231207_glu005_3,43.0497,30.7944,0.307975251
glu005,231207,3,231207_glu005_3,43.6199,31.3646,0.410442946
glu005,231207,3,231207_glu005_3,44.1902,31.9349,0.409006564
glu005,231207,3,231207_glu005_3,44.7605,32.5052,0.308951601
glu005,231207,3,231207_glu005_3,45.3307,33.0754,0.334923232
glu005,231207,3,231207_glu005_3,45.901,33.6457,0.340810866
glu005,231207,3,231207_glu005_3,46.4713,34.216,0.292095526
glu005,231207,3,231207_glu005_3,47.0415,34.7862,0.313260789
glu005,231207,3,231207_glu005_3,47.6118,35.3565,0.311187169
glu005,231207,3,231207_glu005_3,48.1821,35.9268,0.369224445
glu005,231207,3,231207_glu005_3,48.7523,36.497,0.322868527
glu005,231207,3,231207_glu005_3,49.3226,37.0673,0.313028885
glu005,231207,3,231207_glu005_3,49.8928,37.6375,0.320727347
glu005,231207,3,231207_glu005_3,50.4631,38.2078,0.383807658
glu005,231207,3,231207_glu005_3,51.0334,38.7781,0.386073549
glu005,231207,3,231207_glu005_3,51.6036,39.3483,0.343401146
glu005,231207,3,231207_glu005_3,52.1739,39.9186,0.270206859
glu005,231207,3,231207_glu005_3,52.7442,40.4889,0.325747906
glu005,231207,3,231207_glu005_3,53.3144,41.0591,0.414740407
glu005,231207,3,231207_glu005_3,53.8847,41.6294,0.378175099
glu005,231207,3,231207_glu005_3,54.455,42.1997,0.304955753
glu005,231207,3,231207_glu005_3,55.0252,42.7699,0.397549013
glu005,231207,3,231207_glu005_3,55.5955,43.3402,0.345237035
glu005,231207,3,231207_glu005_3,56.1658,43.9105,0.34384934
glu005,231207,3,231207_glu005_3,56.736,44.4807,0.285829919
glu005,231207,3,231207_glu005_3,57.3063,45.051,0.354979709
glu005,231207,3,231207_glu005_3,57.8766,45.6213,0.361841697
glu005,231207,3,231207_glu005_3,58.4468,46.1915,0.32829591
glu005,231207,3,231207_glu005_3,59.0171,46.7618,0.402082213
glu005,231207,3,231207_glu005_3,59.5874,47.3321,0.373416733
glu005,231207,3,231207_glu005_3,60.1576,47.9023,0.324925103
glu005,231207,3,231207_glu005_3,60.7279,48.4726,0.299910296
glu005,231207,3,231207_glu005_3,61.2982,49.0429,0.439532155
glu005,231207,3,231207_glu005_3,61.8684,49.6131,0.294005505
glu005,231207,3,231207_glu005_3,62.4387,50.1834,0.422719124
glu005,231207,3,231207_glu005_3,63.009,50.7537,0.349727307
glu005,231207,3,231207_glu005_3,63.5792,51.3239,0.35497962
glu005,231207,3,231207_glu005_3,64.1495,51.8942,0.370565137
glu005,231207,3,231207_glu005_3,64.7198,52.4645,0.376942558
glu005,231207,3,231207_glu005_3,65.29,53.0347,0.383377196
glu005,231207,3,231207_glu005_3,65.8603,53.605,0.293081648
glu005,231207,4,231207_glu005_4,15.1368,0,0.181385578
glu005,231207,4,231207_glu005_4,15.7528,0.616,0.182249794
glu005,231207,4,231207_glu005_4,16.3689,1.2321,0.198803439
glu005,231207,4,231207_glu005_4,16.985,1.8482,0.209620427
glu005,231207,4,231207_glu005_4,17.6011,2.4643,0.200175239
glu005,231207,4,231207_glu005_4,18.2172,3.0804,0.216728058
glu005,231207,4,231207_glu005_4,18.8332,3.6964,0.198304158
glu005,231207,4,231207_glu005_4,19.4493,4.3125,0.193152767
glu005,231207,4,231207_glu005_4,20.0654,4.9286,0.266356711
glu005,231207,4,231207_glu005_4,20.6815,5.5447,0.163974134
glu005,231207,4,231207_glu005_4,21.2976,6.1608,0.18375389
glu005,231207,4,231207_glu005_4,21.9136,6.7768,0.206953725
glu005,231207,4,231207_glu005_4,22.5297,7.3929,0.251854053
glu005,231207,4,231207_glu005_4,23.1458,8.009,0.223219023
glu005,231207,4,231207_glu005_4,23.7619,8.6251,0.217163946
glu005,231207,4,231207_glu005_4,24.378,9.2412,0.240973487
glu005,231207,4,231207_glu005_4,24.994,9.8572,0.223069207
glu005,231207,4,231207_glu005_4,25.6101,10.4733,0.24376406
glu005,231207,4,231207_glu005_4,26.2262,11.0894,0.22454305
glu005,231207,4,231207_glu005_4,26.8423,11.7055,0.231419607
glu005,231207,4,231207_glu005_4,27.4584,12.3216,0.223368042
glu005,231207,4,231207_glu005_4,28.0744,12.9376,0.216755035
glu005,231207,4,231207_glu005_4,28.6905,13.5537,0.18347855
glu005,231207,4,231207_glu005_4,29.3066,14.1698,0.197930585
glu005,231207,4,231207_glu005_4,29.9227,14.7859,0.244077714
glu005,231207,4,231207_glu005_4,30.5388,15.402,0.250528039
glu005,231207,4,231207_glu005_4,31.1548,16.018,0.268927565
glu005,231207,4,231207_glu005_4,31.7709,16.6341,0.205409964
glu005,231207,4,231207_glu005_4,32.387,17.2502,0.272576367
glu005,231207,4,231207_glu005_4,33.0031,17.8663,0.285810476
glu005,231207,4,231207_glu005_4,33.6192,18.4824,0.286109646
glu005,231207,4,231207_glu005_4,34.2353,19.0985,0.267812926
