ID,TIME,popPred_medianCOV,popPred,indivPred_mean,indivPred_mode
231215_glu005_4,33.01884,0.299292,0.299292,0.232951,0.229736
231215_glu005_4,33.3479,0.299716,0.299716,0.233477,0.230248
231215_glu005_4,33.4368,0.299829,0.299829,0.233618,0.230385
231215_glu005_4,33.85476,0.300352,0.300352,0.234273,0.231022
231215_glu005_4,33.9037,0.300412,0.300412,0.234349,0.231096
231215_glu005_4,34.27272,0.300861,0.300861,0.234916,0.231648
231215_glu005_4,34.4595,0.301084,0.301084,0.235199,0.231924
231215_glu005_4,34.69068,0.301357,0.301357,0.235547,0.232262
231215_glu005_4,35.0153,0.301733,0.301733,0.23603,0.232731
231215_glu005_4,35.10864,0.30184,0.30184,0.236167,0.232865
231215_glu005_4,35.5266,0.30231,0.30231,0.236776,0.233457
231215_glu005_4,35.5711,0.302359,0.302359,0.23684,0.233519
231215_glu005_4,35.94456,0.302768,0.302768,0.237374,0.234038
231215_glu005_4,36.1269,0.302964,0.302964,0.237631,0.234288
231215_glu005_4,36.36252,0.303214,0.303214,0.23796,0.234609
231215_glu005_4,36.6827,0.303547,0.303547,0.238403,0.235039
231215_glu005_4,36.78048,0.303648,0.303648,0.238537,0.235169
231215_glu005_4,37.19844,0.30407,0.30407,0.239102,0.235719
231215_glu005_4,37.2385,0.30411,0.30411,0.239156,0.235771
231215_glu005_4,37.6164,0.304482,0.304482,0.239658,0.236259
231215_glu005_4,37.7943,0.304654,0.304654,0.239891,0.236486
231215_glu005_4,37.9377785765986,0.304791,0.304791,0.240078,0.236667
231215_glu005_4,38.03436,0.304882,0.304882,0.240203,0.236789
231215_glu005_4,38.3501,0.305178,0.305178,0.240609,0.237183
231215_glu005_4,38.45232,0.305273,0.305273,0.240739,0.23731
231215_glu005_4,38.87028,0.305652,0.305652,0.241265,0.237821
231215_glu005_4,38.9059,0.305684,0.305684,0.241309,0.237864
231215_glu005_4,39.28824,0.306022,0.306022,0.241781,0.238322
231215_glu005_4,39.4617,0.306173,0.306173,0.241993,0.238528
231215_glu005_4,39.7062,0.306382,0.306382,0.242288,0.238815
231215_glu005_4,40.0175,0.306644,0.306644,0.24266,0.239176
231215_glu005_4,40.12416,0.306733,0.306733,0.242786,0.239298
231215_glu005_4,40.54212,0.307074,0.307074,0.243275,0.239773
231215_glu005_4,40.5733,0.3071,0.3071,0.243311,0.239808
231215_glu005_4,40.96008,0.307407,0.307407,0.243755,0.240239
231215_glu005_4,41.1291,0.307539,0.307539,0.243947,0.240425
231215_glu005_4,41.37804,0.307731,0.307731,0.244226,0.240696
231215_glu005_4,41.6849,0.307963,0.307963,0.244567,0.241027
231215_glu005_4,41.796,0.308046,0.308046,0.244689,0.241145
231215_glu005_4,42.21396,0.308353,0.308353,0.245143,0.241586
231215_glu005_4,42.2407,0.308372,0.308372,0.245172,0.241614
231215_glu005_4,42.63192,0.308652,0.308652,0.24559,0.242019
231215_glu005_4,42.7965,0.308767,0.308767,0.245763,0.242188
231215_glu005_4,43.04988,0.308943,0.308943,0.246028,0.242444
231215_glu005_4,43.3523,0.309148,0.309148,0.24634,0.242747
231215_glu005_4,43.46784,0.309226,0.309226,0.246458,0.242862
231215_glu005_4,43.8858,0.309502,0.309502,0.24688,0.243271
231215_glu005_4,43.9081,0.309516,0.309516,0.246903,0.243293
231215_glu005_4,44.30376,0.30977,0.30977,0.247295,0.243673
231215_glu005_4,44.4639,0.309871,0.309871,0.247452,0.243825
231215_glu005_4,44.72172,0.310032,0.310032,0.247702,0.244068
231215_glu005_4,45.0197,0.310214,0.310214,0.247988,0.244345
231215_glu005_4,45.13968,0.310286,0.310286,0.248102,0.244456
231215_glu005_4,45.55764,0.310534,0.310534,0.248495,0.244836
231215_glu005_4,45.5754,0.310545,0.310545,0.248511,0.244852
231215_glu005_4,45.9756,0.310776,0.310776,0.24888,0.24521
231215_glu005_4,46.1312,0.310864,0.310864,0.249022,0.245347
231215_glu005_4,46.39356,0.311011,0.311011,0.249259,0.245577
231215_glu005_4,46.687,0.311172,0.311172,0.24952,0.24583
231215_glu005_4,46.81152,0.31124,0.31124,0.24963,0.245937
231215_glu005_4,47.22948,0.311463,0.311463,0.249995,0.24629
231215_glu005_4,47.2428,0.31147,0.31147,0.250007,0.246302
231215_glu005_4,47.64744,0.31168,0.31168,0.250353,0.246638
231215_glu005_4,47.7986,0.311757,0.311757,0.250481,0.246761
231215_glu005_4,48.0654,0.311891,0.311891,0.250705,0.246978
231215_glu005_4,48.3544,0.312034,0.312034,0.250945,0.24721
231215_glu005_4,48.48336,0.312097,0.312097,0.251051,0.247313
231215_glu005_4,48.90132,0.312297,0.312297,0.25139,0.247641
231215_glu005_4,48.9102,0.312301,0.312301,0.251397,0.247648
231215_glu005_4,49.31928,0.312492,0.312492,0.251723,0.247964
231215_glu005_4,49.466,0.312559,0.312559,0.251838,0.248075
231215_glu005_4,49.73724,0.312682,0.312682,0.25205,0.24828
231215_glu005_4,50.0218,0.312808,0.312808,0.252269,0.248492
231215_glu005_4,50.1552,0.312867,0.312867,0.252371,0.248591
231215_glu005_4,50.57316,0.313047,0.313047,0.252686,0.248896
231215_glu005_4,50.5776,0.313049,0.313049,0.25269,0.248899
231215_glu005_4,50.99112,0.313222,0.313222,0.252996,0.249196
231215_glu005_4,51.1334,0.313281,0.313281,0.2531,0.249296
231215_glu005_4,51.40908,0.313393,0.313393,0.2533,0.24949
231215_glu005_4,51.6892,0.313505,0.313505,0.253501,0.249684
231215_glu005_4,51.82704,0.313559,0.313559,0.253598,0.249779
231215_glu005_4,52.245,0.313721,0.313721,0.253892,0.250062
231215_glu005_5,0,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000015,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000028,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000039,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000054,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000074,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000101,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000139,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000191,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000263,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000362,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000497,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000000684,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.000000000000094,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000001292,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000001777,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000002443,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000003358,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000004617,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000006347,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000008727,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000011997,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000016494,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000022677,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000031176,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000042862,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000058928,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000081015,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000111381,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000153129,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000210525,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000289434,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.000000000039792,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000547069,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000000752122,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000001034034,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000001421612,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000001954462,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000002687035,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000003694193,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000005078855,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000006982517,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000009599713,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000013197888,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000018144736,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000024945767,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000034295968,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000047150823,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000064823949,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000089121337,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.00000001225259,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.00000001684512,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000231590275,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.000000031839521,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000437736473,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000601809367,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000000827380253,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000001137499881,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000001563858909,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000002150026323,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000002955901688,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000004063836193,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000005587047999,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000007681191823,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000010560265069,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000014518475896,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000019960307905,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000027441853712,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000037727641213,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000051868759541,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000071310268274,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000098038865907,0.151915,0.151915,0.155256,0.154851
231215_glu005_5,0.0000134785907569,0.151916,0.151916,0.155256,0.154851
231215_glu005_5,0.0000185306518096,0.151916,0.151916,0.155256,0.154851
231215_glu005_5,0.0000254763322575,0.151916,0.151916,0.155256,0.154851
231215_glu005_5,0.0000350254007234,0.151916,0.151916,0.155256,0.154851
231215_glu005_5,0.0000481536621297,0.151916,0.151916,0.155257,0.154851
231215_glu005_5,0.0000662026737343,0.151916,0.151916,0.155257,0.154852
231215_glu005_5,0.0000910168368455,0.151916,0.151916,0.155257,0.154852
231215_glu005_5,0.0001251318734135,0.151917,0.151917,0.155258,0.154853
231215_glu005_5,0.0001720339476371,0.151917,0.151917,0.155259,0.154854
231215_glu005_5,0.0002365159118317,0.151918,0.151918,0.15526,0.154855
231215_glu005_5,0.000325167080788,0.151919,0.151919,0.155262,0.154856
231215_glu005_5,0.0004470465839246,0.15192,0.15192,0.155264,0.154858
231215_glu005_5,0.0006146091040777,0.151922,0.151922,0.155267,0.154861
231215_glu005_5,0.0008449776027791,0.151924,0.151924,0.155271,0.154865
231215_glu005_5,0.0011616930899026,0.151928,0.151928,0.155277,0.154871
231215_glu005_5,0.0015971202440028,0.151932,0.151932,0.155285,0.154879
231215_glu005_5,0.0021957547100649,0.151939,0.151939,0.155296,0.154889
231215_glu005_5,0.0030187700424414,0.151948,0.151948,0.15531,0.154904
231215_glu005_5,0.0041502689382241,0.15196,0.15196,0.155331,0.154924
231215_glu005_5,0.0057058775651746,0.151976,0.151976,0.155359,0.154952
231215_glu005_5,0.0078445612256382,0.151999,0.151999,0.155398,0.154989
231215_glu005_5,0.0107848687813375,0.152031,0.152031,0.155451,0.155041
