"carbonsource","cell_area_cyto","cell_area_nucleus","cellno","experiment","measurement_count","ID","time","measured_nuc_area","measured_cyto_area","BG_area","REF_area","ROI_nuc","ROI_cyto","BG","REF","REF_BG","logref","MID","a","r","y_start",".fitted",".resid","recovery_time","ROI_nuc_BG","ROI_cyto_BG","frap_norm","normREF","fullnormREF","normint","bleach_corrected_nucleus","bleach_corrected_nucleus_zeroes","fraptest","reftest","bleach_corrected_nucleus_test","normint_cyto","normint_nuc_zero","bleach_depth_nuc","bleached_volume","gap_ratio_nuc","corr_normint_nuc","tag"
"glu005",14.416,7.563,2,231215,32,"231215-glu005-2-32",22.6069,2.1656,1.7223,6.5404,62.475,6.423,9.616,2.06,8.746,6.686,2.03940049214265,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,7.12457460126445,-0.438574601264446,13.1969,4.363,7.556,0.131550123940739,12.4836007854995,0.641962397691018,0.349498520095892,5.91736559479929,0.161343767737773,0.20304355919583,0.580956849660254,0.238292408269441,0.760636848035136,0.273380673430133,0.904970215934475,0.429512098373661,21.0584879016263,0.0165965629502249,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,33,"231215-glu005-2-33",23.1145,2.1656,1.7223,6.5404,62.475,6.859,7.004,2.123,9.191,7.068,2.08790562009197,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,7.04609897351881,0.0219010264811867,13.7045,4.736,4.881,0.15668415287946,13.1968427089307,0.678640476649733,0.358873717332025,6.45312580051029,0.186307926237944,0.220402084884587,0.614149418695584,0.259894300172583,0.464797785511737,0.283834145114476,0.904970215934475,0.429512098373661,21.0584879016263,0.0170417609758348,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,34,"231215-glu005-2-34",23.622,2.1656,1.7223,6.5404,62.475,5.658,5.966,2.119,8.826,6.707,2.04212900679586,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.96885549742598,-0.261855497425979,14.212,3.539,3.847,0.0874502795872485,12.5228104200337,0.643978731874613,0.2826042941877,4.84455456713276,0.111355313481718,0.164696574832465,0.582781572041777,0.195130557708404,0.386051872573643,0.198792707037038,0.904970215934475,0.429512098373661,21.0584879016263,0.0134199708691275,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,35,"231215-glu005-2-35",24.1296,2.1656,1.7223,6.5404,62.475,5.849,7.97,2.053,8.61,6.557,2.02247428603858,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.89279486049355,-0.33579486049355,14.7196,3.796,5.917,0.0984608289617801,12.2427416019325,0.629576344848939,0.310061269234076,5.22053175316304,0.128874259391581,0.176656738644825,0.569747840745182,0.210295991574716,0.607362772678103,0.229407605471259,0.904970215934475,0.429512098373661,21.0584879016263,0.0147238144867054,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,36,"231215-glu005-2-36",24.6372,2.1656,1.7223,6.5404,62.475,5.889,9.025,2.212,8.905,6.693,2.0403108244768,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.817913820251,-0.124913820250995,15.2272,3.677,6.813,0.100766703176342,12.4966706636776,0.64263450908555,0.294238369479276,5.08039425553287,0.122344444998192,0.171118763961281,0.581565090454095,0.204672026036096,0.685124262118023,0.211764858296457,0.904970215934475,0.429512098373661,21.0584879016263,0.0139724357633746,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,37,"231215-glu005-2-37",25.1448,2.1656,1.7223,6.5404,62.475,6.362,10.186,2.122,8.678,6.556,2.02234194963926,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.74419408276328,-0.188194082763278,15.7348,4.24,8.064,0.128033665763533,12.2408744764785,0.629480328935435,0.346380481896731,5.88552070067083,0.159859930424046,0.197319434102755,0.569660949203205,0.237132337956587,0.827872311340829,0.269904018677739,0.904970215934475,0.429512098373661,21.0584879016263,0.0164484973239688,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,38,"231215-glu005-2-38",25.6523,2.1656,1.7223,6.5404,62.475,6.178,9.502,2.141,9.127,6.986,2.07769000864103,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.67163182434262,0.314368175657385,16.2423,4.037,7.361,0.117426644376549,13.043738421702,0.670767171742365,0.309497160207022,5.62979571153836,0.147944228038712,0.187872300819062,0.607024312253445,0.226852378923545,0.709185781520181,0.228778616278534,0.904970215934475,0.429512098373661,21.0584879016263,0.0146970267596051,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,39,"231215-glu005-2-39",26.1599,2.1656,1.7223,6.5404,62.475,7.322,7.451,2.12,8.982,6.862,2.06204102699967,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.60018072100156,0.261819278998437,16.7499,5.202,5.331,0.183374646913011,12.812214865405,0.658861198467808,0.406018791805172,7.28818659145882,0.225218225510457,0.242088607594937,0.59624976104826,0.293707478039964,0.522889296816903,0.336401540620766,0.904970215934475,0.429512098373661,21.0584879016263,0.0192805292432139,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,40,"231215-glu005-2-40",26.6675,2.1656,1.7223,6.5404,62.475,7.023,8.835,2.242,8.559,6.317,1.99020040790189,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.52983772677435,-0.212837726774346,17.2575,4.781,6.593,0.166138237159163,11.7946314929705,0.606532525607861,0.405353910620221,6.72950511006124,0.199186032555381,0.222496276991809,0.548893870670629,0.271221096740319,0.702463854281332,0.335660189109403,0.904970215934475,0.429512098373661,21.0584879016263,0.0192489561697787,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,41,"231215-glu005-2-41",27.175,2.1656,1.7223,6.5404,62.475,6.255,7.544,2.066,8.696,6.63,2.03208784529637,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.46059919311775,0.16940080688225,17.765,4.189,5.478,0.12186545223958,12.3790417600751,0.636585506534767,0.338394528525655,5.9236527988125,0.161636724840289,0.194946016381236,0.576090923309525,0.238767243921542,0.55610945997477,0.260999572687496,0.904970215934475,0.429512098373661,21.0584879016263,0.0160692700305192,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,42,"231215-glu005-2-42",27.6826,2.1656,1.7223,6.5404,62.475,6.597,8.684,2.029,8.404,6.375,1.99809590222588,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.39242091792129,-0.0174209179212923,18.2726,4.568,6.655,0.141580676774082,11.902924769303,0.612101448591122,0.383771223336691,6.48963959660833,0.18800931462685,0.212583767684289,0.553933580105313,0.261607715953427,0.702618618907882,0.311595200959514,0.904970215934475,0.429512098373661,21.0584879016263,0.0182240636236305,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,43,"231215-glu005-2-43",28.1902,2.1656,1.7223,6.5404,62.475,6.513,9.962,2,8.293,6.293,1.9869149840021,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.3252999947401,-0.0322999947401046,18.7802,4.513,7.962,0.136738340923503,11.7498204820743,0.604228143683754,0.384090974571493,6.44132282602951,0.185757957571794,0.210024199553239,0.546808473663174,0.2596867882537,0.851561905124964,0.311951727909812,0.904970215934475,0.429512098373661,21.0584879016263,0.0182392475834806,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,44,"231215-glu005-2-44",28.6978,2.1656,1.7223,6.5404,62.475,7.302,9.249,2.024,8.339,6.315,1.98992703447209,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.25922002548724,0.055779974512757,19.2878,5.278,7.225,0.18222170980573,11.7908972420625,0.606340493780853,0.447633449061996,7.56823077843425,0.238267099607831,0.245625465376024,0.548720087586674,0.305150422298536,0.770045309701961,0.382802446151718,0.904970215934475,0.429512098373661,21.0584879016263,0.0212566757477124,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,45,"231215-glu005-2-45",29.2053,2.1656,1.7223,6.5404,62.475,6.721,6.924,2.076,8.328,6.252,1.9812772928926,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.19417758273364,0.0578224172663626,19.7953,4.645,4.848,0.148728886839223,11.6732683384599,0.60029149123007,0.397917692399489,6.69153186680009,0.19741664010437,0.216167163067759,0.543245920442104,0.26982983618901,0.521909768101063,0.327368705244997,0.904970215934475,0.429512098373661,21.0584879016263,0.0188958340341596,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,46,"231215-glu005-2-46",29.7129,2.1656,1.7223,6.5404,62.475,5.809,7.245,2.058,8.314,6.256,1.98182871281284,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.13013114316721,0.125868856832791,20.3029,3.751,5.187,0.0961549547472185,11.680736840276,0.600675554884088,0.321127001771523,5.42877878182417,0.138577689723416,0.174562546537602,0.543593486610013,0.21893307821809,0.558047659941526,0.241746046875019,0.904970215934475,0.429512098373661,21.0584879016263,0.0152492906077422,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,47,"231215-glu005-2-47",30.2205,2.1656,1.7223,6.5404,62.475,7.104,8.675,2.176,8.008,5.832,1.92161745648627,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.06707797648355,-0.235077976483549,20.8105,4.928,6.499,0.17080763244365,10.8890756477764,0.559964807558184,0.452563666504264,7.16540971845667,0.219497342762711,0.22933730454207,0.506751472811637,0.288998165611833,0.750033748032819,0.388299705263426,0.904970215934475,0.429512098373661,21.0584879016263,0.0214907959497563,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,48,"231215-glu005-2-48",30.7281,2.1656,1.7223,6.5404,62.475,5.47,6.996,2.074,8.236,6.162,1.96878927157624,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,6.00500267837561,0.156997321624386,21.3181,3.396,4.922,0.076612670778809,11.5052270475992,0.591650059014666,0.29517018533838,4.96081760274166,0.116772678970444,0.158041697691735,0.535425681664147,0.200102325725507,0.537615397769778,0.21280384557884,0.904970215934475,0.429512098373661,21.0584879016263,0.0140166847077175,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,49,"231215-glu005-2-49",31.2356,2.1656,1.7223,6.5404,62.475,7.067,7.414,2.059,8.274,6.215,1.97616219222583,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.94390202912821,0.271097970871787,21.8256,5.008,5.355,0.168674698795181,11.6041846966616,0.596738902430404,0.431568449736993,7.34961770420338,0.22808065541669,0.233060312732688,0.540030933388944,0.296488898699062,0.579922722518341,0.364889754682607,0.904970215934475,0.429512098373661,21.0584879016263,0.0204938004928485,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,50,"231215-glu005-2-50",31.7432,2.1656,1.7223,6.5404,62.475,6.057,8.692,2.093,8.114,6.021,1.94890565803511,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.88373702188337,0.137262978116635,22.3332,3.964,6.599,0.1104513748775,11.241962358584,0.578111815210533,0.352607478441983,5.84452638609936,0.157949768833731,0.184475055845123,0.523173974245347,0.235796758372544,0.737668578129655,0.276847204023581,0.904970215934475,0.429512098373661,21.0584879016263,0.016744197403402,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,51,"231215-glu005-2-51",32.2508,2.1656,1.7223,6.5404,62.475,6.708,6.253,1.991,8.052,6.061,1.95458668453421,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.82450509180241,0.236494908197594,22.8408,4.717,4.262,0.14797947771949,11.3166473767443,0.581952451750712,0.41681956174524,6.98709748501225,0.211188747217958,0.219517870439315,0.526649635924439,0.281922753562026,0.47328304314059,0.348444545145775,0.904970215934475,0.429512098373661,21.0584879016263,0.0197934231409393,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,52,"231215-glu005-2-52",32.7583,2.1656,1.7223,6.5404,62.475,6.768,6.852,2.008,7.827,5.819,1.91971283353852,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.76620316664965,0.0527968333503468,23.3483,4.76,4.844,0.151438289041333,10.8648030168743,0.558716600682626,0.438111946678384,7.08357881849858,0.21568436909466,0.221518987341772,0.505621882765932,0.285845175752123,0.560283148745866,0.372185842249681,0.904970215934475,0.429512098373661,21.0584879016263,0.0208045301602376,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,53,"231215-glu005-2-53",33.2659,2.1656,1.7223,6.5404,62.475,7.299,7.055,2.09,7.535,5.445,1.86330463639115,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.70879402628192,-0.26379402628192,23.8559,5.209,4.965,0.182048769239638,10.1664980970752,0.522806649031947,0.51236915113362,7.78781065325568,0.248498592615445,0.242414370811616,0.47312444606642,0.314295627748016,0.613724063898183,0.454983629280714,0.904970215934475,0.429512098373661,21.0584879016263,0.0243307664599247,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,54,"231215-glu005-2-54",33.7735,2.1656,1.7223,6.5404,62.475,5.913,6.869,2.108,7.522,5.414,1.85848310127096,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.65227522334334,-0.238275223343342,24.3635,3.805,4.761,0.102150227705079,10.108617208001,0.519830155713307,0.376411523129825,5.71519346246264,0.151923401868546,0.17707557706627,0.470430808265123,0.230674034190295,0.591877340141754,0.303389035715201,0.904970215934475,0.429512098373661,21.0584879016263,0.0178745750828935,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,55,"231215-glu005-2-55",34.2811,2.1656,1.7223,6.5404,62.475,6.228,8.831,2.039,7.425,5.386,1.85410809429259,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.59663294991531,-0.210632949915309,24.8711,4.189,6.792,0.120308987144751,10.0563376952887,0.517141710135182,0.416553235077069,6.3212342401858,0.18016233763006,0.194946016381236,0.467997845089759,0.255161107202961,0.848756496727398,0.348147587309648,0.904970215934475,0.429512098373661,21.0584879016263,0.0197807761422841,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,56,"231215-glu005-2-56",34.7886,2.1656,1.7223,6.5404,62.475,6.064,9.624,2.032,7.537,5.505,1.87257111196447,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.54186431995008,-0.0368643199500811,25.3786,4.032,7.592,0.110854902865049,10.2785256243157,0.528567603842216,0.392274159482715,6.11261296822698,0.170441469144175,0.187639612807148,0.478337938585058,0.246765421371029,0.928219439510222,0.32107608973417,0.904970215934475,0.429512098373661,21.0584879016263,0.0186278407697269,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,57,"231215-glu005-2-57",35.2962,2.1656,1.7223,6.5404,62.475,5.718,8.435,2.026,7.684,5.658,1.89581913915283,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.48793436897189,0.17006563102811,25.8862,3.692,6.409,0.0909090909090909,10.564195818779,0.543258038608403,0.349482351835723,5.62319722420763,0.147636766450804,0.171816827997022,0.491632344507586,0.227031197414374,0.762393371717086,0.273362645601427,0.904970215934475,0.429512098373661,21.0584879016263,0.016595795171444,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,58,"231215-glu005-2-58",35.8038,2.1656,1.7223,6.5404,62.475,6.258,7.468,2.117,7.45,5.333,1.84577405753429,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.43484079794297,-0.101840797942968,26.3938,4.141,5.351,0.122038392805672,9.9573800462263,0.512052866719444,0.415872446444321,6.3363929575613,0.180868669715174,0.192712211466865,0.463392593364962,0.255852194088309,0.675328612945029,0.347388498778899,0.904970215934475,0.429512098373661,21.0584879016263,0.0197484476752105,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,59,"231215-glu005-2-59",36.3114,2.1656,1.7223,6.5404,62.475,6.487,7.392,2.119,7.5,5.381,1.85332482488621,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.38257063575159,-0.001570635751591,26.9014,4.368,5.273,0.135239522684038,10.0470020680187,0.516661630567659,0.434756554286386,6.71482579868149,0.198502038761047,0.203276247207744,0.467563387379872,0.271160616511435,0.659548235333704,0.368444534362906,0.904970215934475,0.429512098373661,21.0584879016263,0.0206451933451884,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,60,"231215-glu005-2-60",36.8189,2.1656,1.7223,6.5404,62.475,5.97,7.426,2.019,7.236,5.217,1.8272874752872,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.33112117125434,-0.114121171254341,27.4089,3.951,5.407,0.105436098460829,9.74079349356134,0.500915020752923,0.405613772903779,6.10202527019441,0.16994812721803,0.183870067014147,0.453313174495595,0.246439701785121,0.697569231254541,0.335949939069279,0.904970215934475,0.429512098373661,21.0584879016263,0.019261296195557,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,61,"231215-glu005-2-61",37.3265,2.1656,1.7223,6.5404,62.475,6.419,8.287,2.087,7.414,5.327,1.84482619016475,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.28045955894173,0.0465404410582666,27.9165,4.332,6.2,0.131319536519283,9.94617729350225,0.511476771238417,0.435544216855058,6.72156911496042,0.198816248765093,0.201600893521966,0.462871244113098,0.271488951744594,0.783358889479549,0.369322788777299,0.904970215934475,0.429512098373661,21.0584879016263,0.0206825969124507,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,62,"231215-glu005-2-62",37.8341,2.1656,1.7223,6.5404,62.475,5.785,6.831,2.011,7.36,5.349,1.84829732018831,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.23058363910552,0.118416360894477,28.4241,3.774,4.82,0.0947714302184816,9.98725405349043,0.513589121335515,0.37788164592459,5.88300699894872,0.159742802560603,0.175632911392405,0.464782858036599,0.237643355706761,0.606493601955187,0.305028242509524,0.904970215934475,0.429512098373661,21.0584879016263,0.0179443864958322,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,63,"231215-glu005-2-63",38.3416,2.1656,1.7223,6.5404,62.475,5.54,8.806,2.033,7.254,5.221,1.82793066553288,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.18149082478661,0.0395091752133903,28.9316,3.507,6.773,0.0806479506542918,9.74826199537737,0.501299084406941,0.359756436753856,5.49222204029819,0.141533877106186,0.163207371556217,0.453660740663504,0.221880537012416,0.873130513349823,0.284818389205445,0.904970215934475,0.429512098373661,21.0584879016263,0.0170836784879541,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,64,"231215-glu005-2-64",38.8492,2.1656,1.7223,6.5404,62.475,5.225,7.565,2.084,7.227,5.143,1.81531322218179,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.13314977496883,0.00985022503117072,29.4392,3.141,5.481,0.0624891912146192,9.60262620996472,0.493809843153591,0.327098017908951,4.94191766660389,0.115892021922091,0.14617460908414,0.446883200389274,0.199669369534759,0.717290470609462,0.248403810604916,0.904970215934475,0.429512098373661,21.0584879016263,0.0155328349992161,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,65,"231215-glu005-2-65",39.3568,2.1656,1.7223,6.5404,62.475,5.044,7.861,1.99,7.184,5.194,1.82358108155101,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.08555842886969,0.10844157113031,29.9468,3.054,5.871,0.052055110393728,9.69784960811915,0.49870665474232,0.314915174333407,4.82738404314617,0.110555239721549,0.142125837676843,0.451314669030117,0.19506197213401,0.76078496012136,0.234819775288741,0.904970215934475,0.429512098373661,21.0584879016263,0.0149543108605194,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,66,"231215-glu005-2-66",39.8644,2.1656,1.7223,6.5404,62.475,7.43,9.624,1.992,7.25,5.258,1.83386064524669,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,5.03870515960752,0.21929484039248,30.4544,5.438,7.632,0.189600507292327,9.81734563717568,0.504851673206607,0.553917545635527,8.63569448934178,0.288006391530254,0.25307148175726,0.456875727716664,0.348981856831678,0.97694376011036,0.501310650943966,0.904970215934475,0.429512098373661,21.0584879016263,0.0263037663588727,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,67,"231215-glu005-2-67",40.3719,2.1656,1.7223,6.5404,62.475,6.44,10.173,2.141,7.022,4.881,1.77172681547782,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.99258753700176,-0.111587537001757,30.9619,4.299,8.032,0.132530120481928,9.11343934101455,0.468653673815414,0.471720921063531,6.85867719205809,0.205204904980755,0.200065152643336,0.424117616391221,0.277198421512259,1.10755850281198,0.409660303130448,0.904970215934475,0.429512098373661,21.0584879016263,0.0224005124806278,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,68,"231215-glu005-2-68",40.8795,2.1656,1.7223,6.5404,62.475,5.232,10.19,1.954,7.029,5.075,1.80418198922661,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.94717611940853,0.127823880591467,31.4695,3.278,8.236,0.0628927192021675,9.47566167909216,0.487280761035285,0.345938902317802,5.25408525618311,0.130437710649626,0.152550260610573,0.440974575534817,0.212369588139493,1.09227520406373,0.269411651476447,0.904970215934475,0.429512098373661,21.0584879016263,0.0164275281270829,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,69,"231215-glu005-2-69",41.3871,2.1656,1.7223,6.5404,62.475,5.376,8.063,2.102,6.974,4.872,1.77019529131221,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.90246897093579,-0.0304689709357904,31.9771,3.274,5.961,0.0711938663745893,9.09663521192847,0.467789530593874,0.359913300217512,5.27208119313884,0.131276245161396,0.152364110201042,0.423335592513425,0.213118974845414,0.823500041917584,0.284993294088439,0.904970215934475,0.429512098373661,21.0584879016263,0.0170911274303658,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,70,"231215-glu005-2-70",41.8947,2.1656,1.7223,6.5404,62.475,6.134,6.549,2.094,6.988,4.894,1.7739348843155,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.85845516933048,0.0355448306695187,32.4847,4.04,4.455,0.114890182740532,9.13771197191665,0.469901880690973,0.442123806530159,6.53581918149274,0.190161087872115,0.18801191362621,0.425247206436925,0.26423167404813,0.61268257191055,0.376659120230485,0.904970215934475,0.429512098373661,21.0584879016263,0.0209950405079186,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,71,"231215-glu005-2-71",42.4022,2.1656,1.7223,6.5404,62.475,5.923,8.38,2.038,7.074,5.036,1.7977415409056,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.81513243168926,0.220867568310744,32.9922,3.885,6.342,0.102726696258719,9.40284378638583,0.48353614040861,0.413172874957787,6.31429020411031,0.179838774932846,0.180798585256888,0.437585805397703,0.255301987782051,0.847602637929534,0.344378440069352,0.904970215934475,0.429512098373661,21.0584879016263,0.0196202536900039,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,72,"231215-glu005-2-72",42.9098,2.1656,1.7223,6.5404,62.475,6.893,7.975,2.034,6.876,4.842,1.76507320396555,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.77247310063212,0.0695268993678795,33.4998,4.859,5.941,0.158644145961838,9.04062144830822,0.464909053188739,0.537463052488418,7.93406332812604,0.255313348391665,0.226126209977662,0.420728846254106,0.320826430929663,0.825822194577493,0.482963668596695,0.904970215934475,0.429512098373661,21.0584879016263,0.0255223952925371,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,73,"231215-glu005-2-73",43.4174,2.1656,1.7223,6.5404,62.475,5.721,8.599,2.092,6.861,4.769,1.75249875527475,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.73047535758866,0.0385246424113372,34.0074,3.629,6.507,0.091082031475183,8.90432129016562,0.457899891502911,0.407554925495338,5.95320695248878,0.163013823342284,0.16888495904691,0.414385763689762,0.240752206916702,0.918343735323695,0.338114350456022,0.904970215934475,0.429512098373661,21.0584879016263,0.0193534753017031,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,74,"231215-glu005-2-74",43.9249,2.1656,1.7223,6.5404,62.475,6.503,6.835,2.014,6.817,4.803,1.75837502520847,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.68913702422425,0.113862975775747,34.5149,4.489,4.821,0.136161872369862,8.9678035556019,0.461164432562064,0.500568502885622,7.39824090649961,0.230346290893103,0.208907297096054,0.417340076116991,0.299221348635119,0.67557929081037,0.441825746922581,0.904970215934475,0.429512098373661,21.0584879016263,0.0237703915506186,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,75,"231215-glu005-2-75",44.4325,2.1656,1.7223,6.5404,62.475,6.027,8.224,2.026,6.703,4.677,1.73642292418859,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.6484317100092,0.0285682899908037,35.0225,4.001,6.198,0.108721969216579,8.73254574839685,0.449066427460498,0.458171089539899,6.62464581081595,0.194300032925934,0.186196947133284,0.40639174182785,0.267960999967545,0.891940707814782,0.394552057768527,0.904970215934475,0.429512098373661,21.0584879016263,0.021757074471834,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,76,"231215-glu005-2-76",44.9401,2.1656,1.7223,6.5404,62.475,6.144,8.063,2.119,6.754,4.635,1.72899714749174,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.60835767967296,0.0266423203270385,35.5301,4.025,5.944,0.115466651294172,8.6541264793285,0.44503375909331,0.465096045177319,6.69538022662906,0.197595957387946,0.187313849590469,0.402742297064804,0.270850094173421,0.863139209677661,0.402273476939539,0.904970215934475,0.429512098373661,21.0584879016263,0.0220859183883473,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,77,"231215-glu005-2-77",45.4477,2.1656,1.7223,6.5404,62.475,5.872,8.228,2.033,6.352,4.319,1.67128531576018,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.56890514286401,-0.249905142864009,36.0377,3.839,6.195,0.099786706635153,8.06411483586188,0.414692730425891,0.476059688898229,6.41568040118308,0.184563129080668,0.178657855547282,0.375284569799976,0.259562104154215,0.96540576979347,0.414498087932473,0.904970215934475,0.429512098373661,21.0584879016263,0.0226065466391565,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,78,"231215-glu005-2-78",45.9552,2.1656,1.7223,6.5404,62.475,5.604,7.489,2.081,6.518,4.437,1.69322743816378,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.5300720532622,-0.0930720532622056,36.5452,3.523,5.408,0.0843373493975904,8.28443563943486,0.426022608219421,0.425255280302996,5.91496397495256,0.161231862415444,0.163951973194341,0.385537771753298,0.239329084294956,0.820349726472583,0.357850485400634,0.904970215934475,0.429512098373661,21.0584879016263,0.020194008339514,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,79,"231215-glu005-2-79",46.4628,2.1656,1.7223,6.5404,62.475,6.195,8.143,2.073,6.506,4.433,1.69249146756939,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.49183361969381,-0.0588336196938144,37.0528,4.122,6.07,0.118406640917738,8.27696713761882,0.425638544565403,0.498008501358608,6.95284738460468,0.20959283746933,0.191827997021593,0.385190205585388,0.28135257301439,0.921600588032694,0.438971310605084,0.904970215934475,0.429512098373661,21.0584879016263,0.0236488252948184,"231215_glu005_2"
"glu005",14.416,7.563,2,231215,80,"231215-glu005-2-80",46.9704,2.1656,1.7223,6.5404,62.475,5.523,9.565,2.07,6.458,4.388,1.68417425854812,"glu005-231215-2",10.1503552239866,-0.0307922622987006,2.06445,4.45418821205161,-0.066188212051614,37.5604,3.453,7.495,0.0796679541131031,8.19294649218845,0.421317828457701,0.421460094154436,5.85149092926826,0.158274287074722,0.16069434102755,0.38128008619641,0.23680973395953,1.14962659408028,0.353618801528653,0.904970215934475,0.429512098373661,21.0584879016263,0.0200137871305511,"231215_glu005_2"
